miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum	
MIMAT0018360	hsa-miR-3944-3p	ENSG00000068654	POLR1A	protein_coding	chr2	86258543	86258564	86258543	86258564	-	2	0	"AGO1-4,AGO2"	0	1	0	0	0	0	0	1	"Huh7.5,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000132326	PER2	protein_coding	chr2	239153956	239153962	239153956	239153962	-	2	0	AGO2	0	0	1	0	0	0	0	9	Huh7.5
MIMAT0018360	hsa-miR-3944-3p	ENSG00000138018	SELENOI	protein_coding	chr2	26618556	26618562	26618535	26618563	+	4	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	2	"DG75-BCBL-1,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000157851	DPYSL5	protein_coding	chr2	27173165	27173171	27173144	27173172	+	2	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	1	"Huh7.5,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000243943	ZNF512	protein_coding	chr2	27845081	27845087	27845081	27845087	+	1	0	AGO2	0	0	1	0	0	0	0	2	Huh7.5
MIMAT0018360	hsa-miR-3944-3p	ENSG00000049323	LTBP1	protein_coding	chr2	33623773	33623779	33623773	33623779	+	5	0	AGO1-4	0	0	1	0	0	0	0	8	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000144579	CTDSP1	protein_coding	chr2	219270296	219270302	219270296	219270302	+	7	0	"AGO1,AGO1-4,AGO2"	0	0	1	0	0	0	0	2	"Flp-In-T-REx-293,HEK293S,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000163283	ALPP	protein_coding	chr2	233246585	233246591	233246585	233246591	+	1	0	AGO2	0	0	1	0	0	0	0	2	HEK293
MIMAT0018360	hsa-miR-3944-3p	ENSG00000101220	C20orf27	protein_coding	chr20	3734459	3734465	3734459	3734465	-	3	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	0	"HCT116,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000203883	SOX18	protein_coding	chr20	62679254	62679260	62679254	62679260	-	2	0	AGO1-4	0	0	1	0	0	0	0	4	HUVEC
MIMAT0018360	hsa-miR-3944-3p	ENSG00000125818	PSMF1	protein_coding	chr20	1146869	1146875	1146869	1146875	+	1	0	AGO1-4	0	0	1	0	0	0	0	0	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000131043	AAR2	protein_coding	chr20	34844133	34844139	34844133	34844139	+	1	0	AGO1	0	0	1	0	0	0	0	1	Flp-In-T-REx-293
MIMAT0018360	hsa-miR-3944-3p	ENSG00000087460	GNAS	protein_coding	chr20	57431467	57431473	57431467	57431473	+	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000125520	SLC2A4RG	protein_coding	chr20	62374414	62374420	62374414	62374420	+	3	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	2	"HEK293S,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000159079	C21orf59	protein_coding	chr21	33974654	33974660	33974654	33974660	-	1	0	AGO2	0	0	1	0	0	0	0	0	HeLa
MIMAT0018360	hsa-miR-3944-3p	ENSG00000265590	AP000275.2	protein_coding	chr21	33974654	33974660	33974654	33974660	-	1	0	AGO2	0	0	1	0	0	0	0	3	HeLa
MIMAT0018360	hsa-miR-3944-3p	ENSG00000100029	PES1	protein_coding	chr22	30984079	30984107	30984079	30984107	-	6	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	2	"HeLa,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000184058	TBX1	protein_coding	chr22	19754752	19754758	19754752	19754758	+	2	0	"AGO1,AGO2"	0	0	1	0	0	0	0	1	"Flp-In-T-REx-293,HeLa"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000241360	PDXP	protein_coding	chr22	38062418	38062424	38062418	38062424	+	3	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	2	"HeLa,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000285304	Z83844.3	protein_coding	chr22	38062418	38062424	38062418	38062424	+	3	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	0	"HeLa,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000173540	GMPPB	protein_coding	chr3	49755763	49755769	49755762	49755790	-	1	1	AGO1-4	0	0	1	1	0	0	0	2	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000176020	AMIGO3	protein_coding	chr3	49755763	49755769	49755762	49755790	-	1	1	AGO1-4	0	0	1	1	0	0	0	0	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000016391	CHDH	protein_coding	chr3	53850686	53850692	53850686	53850692	-	3	0	AGO2	0	0	1	0	0	0	0	5	HEK293
MIMAT0018360	hsa-miR-3944-3p	ENSG00000183770	FOXL2	protein_coding	chr3	138664008	138664013	138664008	138664013	-	1	0	AGO2	0	0	1	0	0	0	0	0	HeLa
MIMAT0018360	hsa-miR-3944-3p	ENSG00000041802	LSG1	protein_coding	chr3	194362588	194362594	194362588	194362594	-	1	0	AGO2	0	0	1	0	0	0	0	1	HEK293
MIMAT0018360	hsa-miR-3944-3p	ENSG00000168137	SETD5	protein_coding	chr3	9476060	9476088	9476060	9476088	+	2	0	AGO1-4	0	0	0	1	0	0	0	1	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000182973	CNOT10	protein_coding	chr3	32806259	32806287	32806259	32806287	+	1	0	AGO1-4	0	0	0	1	0	0	0	1	HS5
MIMAT0018360	hsa-miR-3944-3p	ENSG00000161203	AP2M1	protein_coding	chr3	183901526	183901532	183901526	183901532	+	10	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	1	"HeLa,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000152492	CCDC50	protein_coding	chr3	191047296	191047322	191047296	191047322	+	1	0	AGO1-4	0	1	0	0	0	0	0	7	Liver
MIMAT0018360	hsa-miR-3944-3p	ENSG00000109501	WFS1	protein_coding	chr4	6304260	6304266	6304260	6304266	+	2	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	3	"HeLa,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000064042	LIMCH1	protein_coding	chr4	41664859	41664880	41664859	41664880	+	2	0	AGO2	0	1	0	0	0	0	0	9	HeLa
MIMAT0018360	hsa-miR-3944-3p	ENSG00000153395	LPCAT1	protein_coding	chr5	1462847	1462852	1462847	1462852	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000153395	LPCAT1	protein_coding	chr5	1463644	1463650	1463644	1463650	-	2	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	2	"HeLa,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000056097	ZFR	protein_coding	chr5	32444768	32444788	32444768	32444788	-	1	0	AGO1-4	0	1	0	0	0	0	0	2	HS5
MIMAT0018360	hsa-miR-3944-3p	ENSG00000083720	OXCT1	protein_coding	chr5	41870462	41870479	41870462	41870479	-	3	0	"AGO1-4,AGO2"	0	1	0	0	0	0	0	6	"HeLa,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000164181	ELOVL7	protein_coding	chr5	60050298	60050304	60050298	60050304	-	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000131504	DIAPH1	protein_coding	chr5	140896199	140896205	140896199	140896205	-	3	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000183718	TRIM52	protein_coding	chr5	180683747	180683753	180683747	180683753	-	5	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	5	"HeLa,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000132357	CARD6	protein_coding	chr5	40854988	40854994	40854988	40854994	+	1	0	AGO2	0	0	1	0	0	0	0	5	HeLa
MIMAT0018360	hsa-miR-3944-3p	ENSG00000069020	MAST4	protein_coding	chr5	66462057	66462083	66462057	66462083	+	2	0	AGO1-4	0	1	0	0	0	0	0	7	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000160867	FGFR4	protein_coding	chr5	176522675	176522698	176522675	176522698	+	2	0	AGO2	0	1	0	0	0	0	0	0	Huh7.5
MIMAT0018360	hsa-miR-3944-3p	ENSG00000160867	FGFR4	protein_coding	chr5	176523298	176523320	176523298	176523320	+	1	0	AGO2	0	1	0	0	0	0	0	0	Huh7.5
MIMAT0018360	hsa-miR-3944-3p	ENSG00000204356	NELFE	protein_coding	chr6	31921557	31921585	31921557	31921585	-	8	0	"AGO1,AGO1-4,AGO2"	0	0	0	1	0	0	0	2	"BT474,Flp-In-T-REx-293,HeLa"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000172201	ID4	protein_coding	chr6	19839456	19839462	19839456	19839462	+	2	0	AGO1-4	0	0	1	0	0	0	0	7	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000111817	DSE	protein_coding	chr6	116720776	116720782	116720776	116720782	+	1	0	AGO1-4	0	0	1	0	0	0	0	8	HS27a
MIMAT0018360	hsa-miR-3944-3p	ENSG00000285446	Z84488.2	protein_coding	chr6	116720776	116720782	116720776	116720782	+	1	0	AGO1-4	0	0	1	0	0	0	0	0	HS27a
MIMAT0018360	hsa-miR-3944-3p	ENSG00000058404	CAMK2B	protein_coding	chr7	44259076	44259082	44259076	44259082	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000136205	TNS3	protein_coding	chr7	47316119	47316125	47316119	47316125	-	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000106635	BCL7B	protein_coding	chr7	72957938	72957960	72957938	72957960	-	2	0	"AGO1-4,AGO2"	0	1	0	0	0	0	0	5	"HeLa,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000128564	VGF	protein_coding	chr7	100806099	100806105	100806099	100806105	-	3	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	3	"HCT116,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000073067	CYP2W1	protein_coding	chr7	1028622	1028642	1028622	1028642	+	1	0	AGO1-4	0	1	0	0	0	0	0	4	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000106144	CASP2	protein_coding	chr7	143004052	143004058	143004052	143004058	+	2	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	2	"BT474,HeLa"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000164733	CTSB	protein_coding	chr8	11705212	11705218	11705212	11705218	-	8	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	7	"MCF7,motor-cortex"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000198363	ASPH	protein_coding	chr8	62415799	62415805	62415799	62415805	-	1	0	AGO1-4	0	0	1	0	0	0	0	4	HS27a
MIMAT0018360	hsa-miR-3944-3p	ENSG00000198363	ASPH	protein_coding	chr8	62537850	62537856	62537850	62537856	-	7	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	4	"HS5,HeLa"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000164684	ZNF704	protein_coding	chr8	81552913	81552919	81552913	81552919	-	3	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	5	"HeLa,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000104635	SLC39A14	protein_coding	chr8	22277256	22277261	22277256	22277261	+	4	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	3	"HEK293,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000104635	SLC39A14	protein_coding	chr8	22277267	22277273	22277267	22277273	+	5	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	3	"HEK293,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000157110	RBPMS	protein_coding	chr8	30242435	30242457	30242435	30242457	+	1	0	AGO2	0	1	0	0	0	0	0	11	HeLa
MIMAT0018360	hsa-miR-3944-3p	ENSG00000185122	HSF1	protein_coding	chr8	145537529	145537553	145537529	145537553	+	4	0	"AGO1-4,AGO2"	0	1	0	0	0	0	0	2	"BT474,HeLa"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000107262	BAG1	protein_coding	chr9	33253117	33253123	33253117	33253123	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000186638	KIF24	protein_coding	chr9	34253629	34253634	34253629	34253634	-	1	0	AGO2	0	0	1	0	0	0	0	0	HeLa
MIMAT0018360	hsa-miR-3944-3p	ENSG00000175283	DOLK	protein_coding	chr9	131709636	131709655	131709636	131709655	-	1	0	AGO1-4	0	1	0	0	0	0	0	6	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000188483	IER5L	protein_coding	chr9	131938666	131938672	131938666	131938672	-	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000198853	RUSC2	protein_coding	chr9	35561431	35561437	35561431	35561437	+	1	0	AGO2	0	0	1	0	0	0	0	6	Huh7.5
MIMAT0018360	hsa-miR-3944-3p	ENSG00000119408	NEK6	protein_coding	chr9	127114617	127114623	127114617	127114623	+	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000107130	NCS1	protein_coding	chr9	132996160	132996166	132996160	132996166	+	2	0	AGO2	0	0	1	0	0	0	0	7	HeLa
MIMAT0018360	hsa-miR-3944-3p	ENSG00000107130	NCS1	protein_coding	chr9	132996923	132996929	132996923	132996929	+	1	0	AGO1-4	0	0	1	0	0	0	0	7	MCF7
MIMAT0018360	hsa-miR-3944-3p	ENSG00000107130	NCS1	protein_coding	chr9	132997254	132997260	132997254	132997260	+	4	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	7	"HeLa,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000050555	LAMC3	protein_coding	chr9	133954611	133954632	133954611	133954632	+	1	0	AGO2	0	1	0	0	0	0	0	4	HeLa
MIMAT0018360	hsa-miR-3944-3p	ENSG00000196642	RABL6	protein_coding	chr9	139735564	139735570	139735564	139735570	+	5	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	0	"Huh7.5,MCF7"
MIMAT0018360	hsa-miR-3944-3p	ENSG00000101955	SRPX	protein_coding	chrX	38016184	38016207	38016184	38016207	-	2	0	AGO1-4	0	1	0	0	0	0	0	8	HUVEC
MIMAT0018360	hsa-miR-3944-3p	ENSG00000172534	HCFC1	protein_coding	chrX	153219812	153219833	153219812	153219833	-	6	0	"AGO1,AGO1-4"	0	1	0	0	0	0	0	0	"Flp-In-T-REx-293,MCF7"
