#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0018926	hsa-miR-378d	ENSG00000010292	NCAPD2	protein_coding	chr12	6626158	6626186	6626158	6626186	+	1	0	AGO1	0	0	0	1	0	0	0	5	Flp-In-T-REx-293
MIMAT0018926	hsa-miR-378d	ENSG00000010292	NCAPD2	protein_coding	chr12	6640207	6640235	6640207	6640235	+	2	1	AGO1,AGO1-4	0	0	0	1	0	0	0	5	Flp-In-T-REx-293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000139197	PEX5	protein_coding	chr12	7363211	7363217	7363211	7363217	+	1	0	AGO2	0	0	1	0	0	0	0	1	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000084444	FAM234B	protein_coding	chr12	13234569	13234575	13234548	13234576	+	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	5	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000084444	FAM234B	protein_coding	chr12	13235250	13235256	13235229	13235257	+	2	0	AGO1-4	0	0	1	1	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000152556	PFKM	protein_coding	chr12	48527104	48527132	48527104	48527132	+	2	0	AGO1-4	0	0	0	1	0	0	0	3	HS5
MIMAT0018926	hsa-miR-378d	ENSG00000152556	PFKM	protein_coding	chr12	48531599	48531627	48531599	48531627	+	3	0	AGO1-4	0	0	0	1	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000167553	TUBA1C	protein_coding	chr12	49663262	49663290	49663262	49663290	+	20	2	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	0	0	5	BT474,Flp-In-T-REx-293,HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000161813	LARP4	protein_coding	chr12	50871874	50871880	50871874	50871880	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000183283	DAZAP2	protein_coding	chr12	51637283	51637288	51637261	51637289	+	19	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	1	0	2	HEK293,HeLa,Jijoye
MIMAT0018926	hsa-miR-378d	ENSG00000135486	HNRNPA1	protein_coding	chr12	54680089	54680117	54680089	54680117	+	2	0	AGO1,AGO2	0	0	0	1	0	0	0	4	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000135486	HNRNPA1	protein_coding	chr12	54680158	54680164	54680137	54680165	+	3	0	AGO2	0	0	1	1	0	0	1	4	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000076067	RBMS2	protein_coding	chr12	56983534	56983539	56983534	56983539	+	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	6	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000076067	RBMS2	protein_coding	chr12	56984603	56984608	56984603	56984608	+	1	0	AGO1-4	0	0	1	0	0	0	0	6	Liver
MIMAT0018926	hsa-miR-378d	ENSG00000111490	TBC1D30	protein_coding	chr12	65264408	65264436	65264408	65264436	+	2	1	AGO1-4	0	0	0	1	0	0	0	8	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000111490	TBC1D30	protein_coding	chr12	65269632	65269660	65269632	65269660	+	2	0	AGO1-4	0	0	0	1	0	0	0	8	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000111530	CAND1	protein_coding	chr12	67706901	67706906	67706879	67706907	+	4	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	7	Flp-In-T-REx-293,MCF7,motor-cortex
MIMAT0018926	hsa-miR-378d	ENSG00000111530	CAND1	protein_coding	chr12	67708733	67708738	67708711	67708739	+	3	0	AGO1-4	0	0	1	1	0	0	0	7	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000111530	CAND1	protein_coding	chr12	67708767	67708773	67708746	67708774	+	3	0	AGO1-4	0	0	1	1	0	0	0	7	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000127314	RAP1B	protein_coding	chr12	69053687	69053693	69053665	69053693	+	15	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	1	0	2	HEK293,LCL-BACD1,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000166225	FRS2	protein_coding	chr12	69969412	69969417	69969412	69969417	+	8	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000166225	FRS2	protein_coding	chr12	69969772	69969777	69969772	69969777	+	10	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000139291	TMEM19	protein_coding	chr12	72094809	72094815	72094809	72094815	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000253719	ATXN7L3B	protein_coding	chr12	74932807	74932813	74932807	74932813	+	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000253719	ATXN7L3B	protein_coding	chr12	74932925	74932930	74932925	74932930	+	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	Huh7.5,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000253719	ATXN7L3B	protein_coding	chr12	74933681	74933686	74933681	74933686	+	15	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	BT474,DG75-BCBL-1
MIMAT0018926	hsa-miR-378d	ENSG00000133641	C12orf29	protein_coding	chr12	88443382	88443388	88443361	88443389	+	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000111666	CHPT1	protein_coding	chr12	102091513	102091533	102091513	102091533	+	2	0	AGO1-4,AGO2	0	1	0	0	0	0	0	1	Huh7.5,Liver
MIMAT0018926	hsa-miR-378d	ENSG00000179295	PTPN11	protein_coding	chr12	112944711	112944717	112944690	112944718	+	6	0	AGO1-4	0	0	1	1	0	0	0	7	BT474
MIMAT0018926	hsa-miR-378d	ENSG00000179295	PTPN11	protein_coding	chr12	112946548	112946553	112946526	112946554	+	5	0	AGO1-4,AGO2	0	0	1	1	0	0	0	7	Huh7.5,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000089220	PEBP1	protein_coding	chr12	118583024	118583030	118583024	118583030	+	8	0	AGO1-4	0	0	1	0	0	0	0	3	BT474
MIMAT0018926	hsa-miR-378d	ENSG00000257218	GATC	protein_coding	chr12	120898469	120898475	120898469	120898475	+	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000257218	GATC	protein_coding	chr12	120899056	120899061	120899056	120899061	+	1	0	AGO2	0	0	1	0	0	0	0	4	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000276045	ORAI1	protein_coding	chr12	122079874	122079892	122079874	122079892	+	7	0	AGO1-4,AGO2	0	1	0	0	0	0	0	5	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000175727	MLXIP	protein_coding	chr12	122628460	122628482	122628460	122628482	+	3	0	AGO1-4	0	1	0	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000183955	KMT5A	protein_coding	chr12	123893550	123893556	123893536	123893556	+	2	0	AGO1-4,AGO2	0	1	0	0	0	1	0	6	DG75-BCBL-1,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000132341	RAN	protein_coding	chr12	131361754	131361760	131361733	131361761	+	7	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	7	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000061936	SFSWAP	protein_coding	chr12	132262797	132262810	132262782	132262816	+	4	0	AGO1,AGO2	0	2	0	1	0	0	0	3	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000139514	SLC7A1	protein_coding	chr13	30084204	30084209	30084204	30084209	-	4	0	AGO2	0	0	1	0	0	0	0	4	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000139514	SLC7A1	protein_coding	chr13	30084411	30084417	30084411	30084417	-	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000139514	SLC7A1	protein_coding	chr13	30085372	30085378	30085372	30085378	-	3	0	AGO1,AGO1-4	0	0	1	0	0	0	0	4	Flp-In-T-REx-293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000150907	FOXO1	protein_coding	chr13	41130766	41130772	41130766	41130772	-	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HeLa,marrow-stromal-cells
MIMAT0018926	hsa-miR-378d	ENSG00000150907	FOXO1	protein_coding	chr13	41131834	41131840	41131834	41131840	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000165572	KBTBD6	protein_coding	chr13	41704395	41704400	41704395	41704400	-	1	0	AGO2	0	0	1	0	0	0	0	4	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000102786	INTS6	protein_coding	chr13	52025098	52025104	52025098	52025104	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000123191	ATP7B	protein_coding	chr13	52548290	52548309	52548290	52548309	-	2	0	AGO1,AGO2	0	1	0	0	0	0	0	3	Flp-In-T-REx-293,HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000102572	STK24	protein_coding	chr13	99099646	99099663	99099646	99099663	-	1	0	AGO1-4	0	1	0	0	0	0	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000139496	NUP58	protein_coding	chr13	25906649	25906655	25906628	25906656	+	1	0	AGO2	0	0	1	1	0	0	0	6	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000139496	NUP58	protein_coding	chr13	25909801	25909807	25909780	25909808	+	3	0	AGO1-4,AGO2	0	0	1	1	0	0	1	6	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000139496	NUP58	protein_coding	chr13	25914459	25914465	25914459	25914465	+	1	0	AGO2	0	0	1	0	0	0	0	6	C666
MIMAT0018926	hsa-miR-378d	ENSG00000139496	NUP58	protein_coding	chr13	25916501	25916506	25916501	25916506	+	2	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000133111	RFXAP	protein_coding	chr13	37403221	37403227	37403200	37403228	+	3	0	AGO2	0	0	1	1	0	0	0	3	LCL35
MIMAT0018926	hsa-miR-378d	ENSG00000023516	AKAP11	protein_coding	chr13	42894543	42894548	42894543	42894548	+	1	0	AGO2	0	0	1	0	0	0	0	4	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000023516	AKAP11	protein_coding	chr13	42896540	42896546	42896540	42896546	+	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000102471	NDFIP2	protein_coding	chr13	80126924	80126930	80126903	80126931	+	3	0	AGO2	0	0	1	1	0	0	0	4	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000102471	NDFIP2	protein_coding	chr13	80127271	80127276	80127249	80127277	+	7	0	AGO1,AGO2	0	0	1	1	0	0	0	4	HEK293,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000152749	GPR180	protein_coding	chr13	95279799	95279827	95279799	95279827	+	8	0	AGO2	0	0	0	1	0	0	0	7	LCL35
MIMAT0018926	hsa-miR-378d	ENSG00000139793	MBNL2	protein_coding	chr13	98043939	98043945	98043918	98043946	+	2	0	AGO2	0	0	1	1	0	0	0	4	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000198824	CHAMP1	protein_coding	chr13	115090590	115090618	115090590	115090618	+	2	0	AGO1,AGO2	0	0	0	1	0	0	0	2	Flp-In-T-REx-293,Huh7.5
MIMAT0018926	hsa-miR-378d	ENSG00000198824	CHAMP1	protein_coding	chr13	115091319	115091347	115091319	115091347	+	1	0	AGO1-4	0	0	0	1	0	0	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000198824	CHAMP1	protein_coding	chr13	115091968	115091974	115091947	115091975	+	10	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2	LCL35,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000136319	TTC5	protein_coding	chr14	20756495	20756500	20756495	20756500	-	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000196497	IPO4	protein_coding	chr14	24649625	24649631	24649625	24649631	-	1	0	AGO2	0	0	1	0	0	0	0	5	Huh7.5
MIMAT0018926	hsa-miR-378d	ENSG00000259522	AL136295.4	protein_coding	chr14	24649625	24649631	24649625	24649631	-	1	0	AGO2	0	0	1	0	0	0	0	1	Huh7.5
MIMAT0018926	hsa-miR-378d	ENSG00000092330	TINF2	protein_coding	chr14	24708920	24708926	24708920	24708926	-	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000151332	MBIP	protein_coding	chr14	36768154	36768160	36768154	36768160	-	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	6	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000165355	FBXO33	protein_coding	chr14	39867292	39867298	39867292	39867298	-	2	0	AGO1-4	0	0	0	0	0	1	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000070367	EXOC5	protein_coding	chr14	57673850	57673855	57673849	57673856	-	1	0	AGO1-4	0	0	1	0	0	1	0	7	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000070367	EXOC5	protein_coding	chr14	57673913	57673918	57673912	57673919	-	2	0	AGO1-4,AGO2	0	0	1	0	0	1	0	7	LCL-BAC,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000125952	MAX	protein_coding	chr14	65543850	65543855	65543850	65543855	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000072042	RDH11	protein_coding	chr14	68144849	68144854	68144849	68144854	-	9	0	AGO1-4,AGO2	0	0	1	0	0	0	0	8	BT474,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000072042	RDH11	protein_coding	chr14	68144898	68144903	68144898	68144903	-	8	0	AGO1-4,AGO2	0	0	1	0	0	0	0	8	BT474,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000133997	MED6	protein_coding	chr14	71050642	71050648	71050642	71050648	-	4	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000133961	NUMB	protein_coding	chr14	73743152	73743158	73743152	73743158	-	3	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000156030	ELMSAN1	protein_coding	chr14	74206840	74206860	74206840	74206860	-	5	0	AGO1-4,AGO2	0	1	0	0	0	0	0	4	Huh7.5,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000156050	FAM161B	protein_coding	chr14	74416734	74416751	74416734	74416751	-	1	0	AGO1-4	0	1	0	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000187097	ENTPD5	protein_coding	chr14	74430180	74430208	74430180	74430208	-	1	0	AGO1-4	0	0	0	1	0	0	0	2	Liver
MIMAT0018926	hsa-miR-378d	ENSG00000119640	ACYP1	protein_coding	chr14	75520323	75520329	75520323	75520329	-	3	0	AGO1-4,AGO2	0	0	0	0	0	0	1	5	HEK293S,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000009830	POMT2	protein_coding	chr14	77743336	77743342	77743336	77743342	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	11	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000009830	POMT2	protein_coding	chr14	77743688	77743693	77743688	77743693	-	1	0	AGO1-4	0	0	1	0	0	0	0	11	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000100596	SPTLC2	protein_coding	chr14	77976047	77976052	77976047	77976052	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	EWS,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000100596	SPTLC2	protein_coding	chr14	77977640	77977645	77977639	77977645	-	1	0	AGO1-4	0	0	1	0	0	1	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000053254	FOXN3	protein_coding	chr14	89627821	89627849	89627821	89627849	-	1	0	AGO2	0	0	0	1	0	0	0	4	EWS
MIMAT0018926	hsa-miR-378d	ENSG00000140105	WARS	protein_coding	chr14	100800964	100800970	100800963	100800991	-	7	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000129473	BCL2L2	protein_coding	chr14	23779743	23779750	23779743	23779750	+	2	0	AGO2	0	0	0	0	0	0	1	4	HEK293S
MIMAT0018926	hsa-miR-378d	ENSG00000205978	NYNRIN	protein_coding	chr14	24888248	24888253	24888248	24888253	+	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000205978	NYNRIN	protein_coding	chr14	24888365	24888370	24888365	24888370	+	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000176165	FOXG1	protein_coding	chr14	29238027	29238032	29238005	29238033	+	3	0	AGO1,AGO2	0	0	1	1	0	1	1	4	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000198718	TOGARAM1	protein_coding	chr14	45473329	45473357	45473329	45473357	+	3	0	AGO1-4	0	0	0	1	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000198718	TOGARAM1	protein_coding	chr14	45496629	45496635	45496608	45496636	+	1	0	AGO1-4	0	0	1	1	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000198718	TOGARAM1	protein_coding	chr14	45501485	45501491	45501464	45501492	+	1	1	AGO2	0	0	1	1	0	0	1	4	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000198252	STYX	protein_coding	chr14	53238666	53238671	53238666	53238671	+	3	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000198252	STYX	protein_coding	chr14	53239083	53239089	53239083	53239089	+	2	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000198252	STYX	protein_coding	chr14	53239581	53239586	53239581	53239586	+	7	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	BT474,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000032219	ARID4A	protein_coding	chr14	58831588	58831608	58831588	58831608	+	2	0	AGO1-4,AGO2	0	1	0	0	0	0	0	2	Huh7.5,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000165617	DACT1	protein_coding	chr14	59114748	59114754	59114748	59114755	+	3	0	AGO2	0	0	1	0	0	0	1	9	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000027075	PRKCH	protein_coding	chr14	62016719	62016725	62016719	62016725	+	1	0	AGO1-4	0	0	1	0	0	0	0	0	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000027075	PRKCH	protein_coding	chr14	62017191	62017196	62017191	62017196	+	1	0	AGO2	0	0	1	0	0	0	0	0	C666
MIMAT0018926	hsa-miR-378d	ENSG00000126822	PLEKHG3	protein_coding	chr14	65210844	65210849	65210844	65210849	+	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000198732	SMOC1	protein_coding	chr14	70497004	70497010	70496983	70497011	+	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	8	HeLa,marrow-stromal-cells
MIMAT0018926	hsa-miR-378d	ENSG00000198732	SMOC1	protein_coding	chr14	70497424	70497430	70497403	70497431	+	3	0	AGO2	0	0	1	1	0	0	0	8	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000198732	SMOC1	protein_coding	chr14	70497593	70497621	70497593	70497621	+	1	0	AGO2	0	0	0	1	0	0	0	8	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000100731	PCNX1	protein_coding	chr14	71580498	71580503	71580498	71580503	+	1	0	AGO2	0	0	1	0	0	0	0	3	EWS
MIMAT0018926	hsa-miR-378d	ENSG00000165898	ISCA2	protein_coding	chr14	74961819	74961825	74961819	74961825	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7	EF3D-AGO2,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000089916	GPATCH2L	protein_coding	chr14	76662614	76662620	76662614	76662620	+	3	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000089723	OTUB2	protein_coding	chr14	94512872	94512878	94512851	94512879	+	2	0	AGO2	0	0	1	1	0	0	1	5	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000227051	C14orf132	protein_coding	chr14	96557787	96557815	96557787	96557815	+	1	0	AGO2	0	0	0	1	0	0	0	7	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000090060	PAPOLA	protein_coding	chr14	97031546	97031551	97031545	97031552	+	10	0	AGO1-4,AGO2	0	0	1	0	0	1	0	4	BT474,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000100811	YY1	protein_coding	chr14	100744856	100744862	100744856	100744862	+	6	0	AGO1,AGO1-4,AGO2	0	0	0	0	0	0	1	4	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000131323	TRAF3	protein_coding	chr14	103376605	103376611	103376584	103376612	+	3	0	AGO1,AGO2	0	0	1	1	0	0	1	4	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000128731	HERC2	protein_coding	chr15	28525368	28525396	28525368	28525396	-	1	0	AGO1-4	0	0	0	1	0	0	0	4	HS27a
MIMAT0018926	hsa-miR-378d	ENSG00000134160	TRPM1	protein_coding	chr15	31318371	31318399	31318371	31318399	-	1	0	AGO2	0	0	0	1	0	0	0	1	C666
MIMAT0018926	hsa-miR-378d	ENSG00000128891	CCDC32	protein_coding	chr15	40846080	40846098	40846080	40846098	-	1	0	AGO2	0	1	0	0	0	0	0	2	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000159459	UBR1	protein_coding	chr15	43237409	43237414	43237408	43237414	-	3	0	AGO1,AGO1-4	0	0	1	0	0	1	0	5	Flp-In-T-REx-293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000140265	ZSCAN29	protein_coding	chr15	43652515	43652520	43652502	43652534	-	2	0	AGO1-4	0	2	1	0	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000140265	ZSCAN29	protein_coding	chr15	43653179	43653184	43653179	43653184	-	2	0	AGO2	0	0	1	0	0	0	0	5	LCL-BAC
MIMAT0018926	hsa-miR-378d	ENSG00000138593	SECISBP2L	protein_coding	chr15	49280763	49280769	49280763	49280769	-	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000138593	SECISBP2L	protein_coding	chr15	49284351	49284379	49284351	49284379	-	31	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	0	0	5	BT474,HEK293,hESCs
MIMAT0018926	hsa-miR-378d	ENSG00000104093	DMXL2	protein_coding	chr15	51740443	51740449	51740442	51740470	-	7	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2	HeLa,Jijoye
MIMAT0018926	hsa-miR-378d	ENSG00000128915	ICE2	protein_coding	chr15	60740216	60740244	60740216	60740244	-	3	0	AGO1,AGO2	0	0	0	1	0	0	0	5	HEK293,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000128915	ICE2	protein_coding	chr15	60741907	60741935	60741907	60741935	-	1	1	AGO1-4	0	0	0	1	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000069667	RORA	protein_coding	chr15	60789281	60789287	60789281	60789287	-	3	0	AGO2	0	0	0	0	0	1	0	5	HEK293S
MIMAT0018926	hsa-miR-378d	ENSG00000129003	VPS13C	protein_coding	chr15	62221768	62221789	62221768	62221789	-	5	0	AGO1-4	0	1	0	0	0	0	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000090470	PDCD7	protein_coding	chr15	65410767	65410772	65410767	65410772	-	2	0	AGO2	0	0	1	0	0	0	0	4	DG75-BCBL-1
MIMAT0018926	hsa-miR-378d	ENSG00000090470	PDCD7	protein_coding	chr15	65411028	65411033	65411028	65411033	-	5	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000138623	SEMA7A	protein_coding	chr15	74702473	74702495	74702473	74702495	-	2	0	AGO1-4	0	1	0	0	0	0	0	6	HS27a
MIMAT0018926	hsa-miR-378d	ENSG00000169371	SNUPN	protein_coding	chr15	75890578	75890584	75890578	75890584	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	BCBL-1,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000166821	PEX11A	protein_coding	chr15	90224815	90224820	90224815	90224820	-	2	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000166821	PEX11A	protein_coding	chr15	90225742	90225747	90225742	90225747	-	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000183060	LYSMD4	protein_coding	chr15	100256490	100256496	100256490	100256496	-	1	0	AGO1-4	0	0	1	0	0	0	1	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000273749	CYFIP1	protein_coding	chr15	23000180	23000208	23000180	23000208	+	3	0	AGO1-4	0	0	0	1	0	0	0	4	BT474
MIMAT0018926	hsa-miR-378d	ENSG00000273749	CYFIP1	protein_coding	chr15	23004190	23004196	23004169	23004197	+	1	0	AGO1-4	0	0	1	1	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000273749	CYFIP1	protein_coding	chr15	23004328	23004356	23004328	23004356	+	1	0	AGO1-4	0	0	0	1	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000198826	ARHGAP11A	protein_coding	chr15	32930305	32930325	32930305	32930325	+	8	0	AGO1-4,AGO2	0	1	0	0	0	0	0	4	HEK293S,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000241839	PLEKHO2	protein_coding	chr15	65158603	65158608	65158603	65158608	+	1	0	AGO1-4	0	0	1	0	0	0	0	0	HS27a
MIMAT0018926	hsa-miR-378d	ENSG00000241839	PLEKHO2	protein_coding	chr15	65159323	65159328	65159323	65159328	+	9	0	AGO1-4,AGO2	0	0	1	0	0	0	0	0	Jijoye
MIMAT0018926	hsa-miR-378d	ENSG00000140464	PML	protein_coding	chr15	74327108	74327113	74327108	74327113	+	1	0	AGO2	0	0	1	0	0	0	0	0	Huh7.5
MIMAT0018926	hsa-miR-378d	ENSG00000140464	PML	protein_coding	chr15	74327416	74327421	74327416	74327421	+	1	0	AGO1	0	0	1	0	0	0	0	0	HEK293
