#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0005919	hsa-miR-548o-3p	ENSG00000070961	ATP2B1	protein_coding	chr12	89982059	89982065	89982058	89982086	-	9	0	AGO1-4,AGO2	1	0	0	1	0	1	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000070961	ATP2B1	protein_coding	chr12	89982755	89982760	89982754	89982782	-	7	0	AGO1,AGO1-4,AGO2	1	0	0	1	0	0	0	1	DG75-BCBL-1,HEK293,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000070961	ATP2B1	protein_coding	chr12	89983968	89983973	89983967	89983995	-	5	0	AGO1,AGO1-4,AGO2	1	0	0	1	0	0	0	1	EWS,HEK293,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139329	LUM	protein_coding	chr12	91497821	91497826	91497821	91497826	-	1	0	AGO1-4	1	0	1	0	0	0	0	9	marrow-stromal-cells
MIMAT0005919	hsa-miR-548o-3p	ENSG00000102189	EEA1	protein_coding	chr12	93167053	93167059	93167053	93167059	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000173588	CEP83	protein_coding	chr12	94762764	94762769	94762763	94762791	-	1	0	AGO1-4	0	0	1	1	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000173588	CEP83	protein_coding	chr12	94763535	94763540	94763534	94763562	-	2	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000180263	FGD6	protein_coding	chr12	95472135	95472140	95472135	95472140	-	1	0	AGO2	1	0	1	0	0	0	0	2	HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000180263	FGD6	protein_coding	chr12	95475157	95475162	95475157	95475162	-	1	0	AGO1-4	1	0	1	0	0	0	0	2	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111144	LTA4H	protein_coding	chr12	96394649	96394654	96394649	96394654	-	4	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4	BCBL-1,DG75-BCBL-1
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111144	LTA4H	protein_coding	chr12	96394665	96394671	96394665	96394671	-	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4	BCBL-1,DG75-BCBL-1
MIMAT0005919	hsa-miR-548o-3p	ENSG00000059758	CDK17	protein_coding	chr12	96672366	96672371	96672365	96672371	-	4	0	AGO1-4,AGO2	1	0	0	0	0	1	0	3	HS5,HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111647	UHRF1BP1L	protein_coding	chr12	100431209	100431214	100431209	100431214	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111647	UHRF1BP1L	protein_coding	chr12	100431216	100431221	100431216	100431221	-	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000120805	ARL1	protein_coding	chr12	101788879	101788884	101788879	101788884	-	1	0	AGO2	1	0	1	0	0	0	0	2	HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111670	GNPTAB	protein_coding	chr12	102140195	102140200	102140195	102140200	-	2	0	AGO2	1	0	1	0	0	0	0	0	HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111670	GNPTAB	protein_coding	chr12	102140537	102140543	102140537	102140543	-	2	0	AGO2	1	0	1	0	0	0	0	0	LCL-BACD3
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111670	GNPTAB	protein_coding	chr12	102140806	102140811	102140806	102140811	-	8	0	AGO1-4,AGO2	1	0	1	0	0	0	0	0	BT474,HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000171759	PAH	protein_coding	chr12	103232271	103232276	103232270	103232298	-	1	0	AGO2	1	0	0	1	0	0	0	0	Huh7.5
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111696	NT5DC3	protein_coding	chr12	104168133	104168138	104168132	104168160	-	2	0	AGO1,AGO1-4	1	0	1	1	0	0	0	3	Flp-In-T-REx-293,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111696	NT5DC3	protein_coding	chr12	104169065	104169093	104169065	104169093	-	2	0	AGO1-4	0	0	0	1	0	0	0	3	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111696	NT5DC3	protein_coding	chr12	104169180	104169185	104169179	104169207	-	6	0	AGO1-4,AGO2	1	0	1	1	0	0	0	3	EWS,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111696	NT5DC3	protein_coding	chr12	104170446	104170474	104170446	104170474	-	1	0	AGO2	0	0	0	1	0	0	0	3	Huh7.5
MIMAT0005919	hsa-miR-548o-3p	ENSG00000120837	NFYB	protein_coding	chr12	104513282	104513287	104513282	104513287	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	Huh7.5,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000136052	SLC41A2	protein_coding	chr12	105198400	105198405	105198400	105198405	-	1	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000136044	APPL2	protein_coding	chr12	105570730	105570758	105570730	105570758	-	11	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	4	DG75-BCBL-1,HEK293,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000008405	CRY1	protein_coding	chr12	107385446	107385452	107385445	107385473	-	2	0	AGO2	1	0	0	1	0	1	0	0	EWS
MIMAT0005919	hsa-miR-548o-3p	ENSG00000110851	PRDM4	protein_coding	chr12	108126732	108126737	108126732	108126737	-	24	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	0	0	0	0	1	BT474,HEK293,HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000075856	SART3	protein_coding	chr12	108916412	108916417	108916412	108916417	-	2	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000075856	SART3	protein_coding	chr12	108916533	108916538	108916532	108916560	-	8	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	1	Flp-In-T-REx-293,HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000075856	SART3	protein_coding	chr12	108916631	108916636	108916630	108916658	-	6	0	AGO1-4,AGO2	1	0	1	1	0	0	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000075856	SART3	protein_coding	chr12	108916731	108916737	108916730	108916758	-	13	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	0	0	0	1	HEK293,LCL35,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000075856	SART3	protein_coding	chr12	108916978	108916984	108916977	108917005	-	2	0	AGO1-4,AGO2	1	0	1	1	0	0	0	1	EWS,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000183160	TMEM119	protein_coding	chr12	108984762	108984768	108984762	108984768	-	3	0	AGO1,AGO2	1	0	0	0	0	0	0	5	HEK293,HK-2
MIMAT0005919	hsa-miR-548o-3p	ENSG00000110880	CORO1C	protein_coding	chr12	109039374	109039379	109039374	109039379	-	5	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4	MCF7,motor-cortex
MIMAT0005919	hsa-miR-548o-3p	ENSG00000110880	CORO1C	protein_coding	chr12	109039633	109039638	109039633	109039638	-	4	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000110880	CORO1C	protein_coding	chr12	109040265	109040270	109040265	109040270	-	4	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4	EF3D-AGO2,Liver
MIMAT0005919	hsa-miR-548o-3p	ENSG00000084112	SSH1	protein_coding	chr12	109177578	109177583	109177578	109177583	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	HS5,HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000084112	SSH1	protein_coding	chr12	109181213	109181218	109181213	109181218	-	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000084112	SSH1	protein_coding	chr12	109181220	109181225	109181220	109181225	-	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000110906	KCTD10	protein_coding	chr12	109887123	109887129	109887123	109887129	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139428	MMAB	protein_coding	chr12	109992363	109992368	109992363	109992368	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139433	GLTP	protein_coding	chr12	110290027	110290027	110290022	110290032	-	1	1	AGO1-4	2	0	0	0	0	0	0	1	HS27a
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139436	GIT2	protein_coding	chr12	110367653	110367658	110367653	110367658	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111231	GPN3	protein_coding	chr12	110890358	110890363	110890358	110890363	-	2	0	AGO2	1	0	0	0	0	0	0	1	HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000196850	PPTC7	protein_coding	chr12	110972846	110972851	110972845	110972873	-	2	0	AGO1-4,AGO2	1	0	1	1	0	0	0	3	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000196850	PPTC7	protein_coding	chr12	110973296	110973301	110973295	110973323	-	7	0	AGO1-4,AGO2	1	0	1	1	0	0	0	3	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000196850	PPTC7	protein_coding	chr12	110973581	110973587	110973580	110973608	-	6	0	AGO1-4,AGO2	1	0	1	1	0	0	0	3	Jijoye,LCL35
MIMAT0005919	hsa-miR-548o-3p	ENSG00000186298	PPP1CC	protein_coding	chr12	111158194	111158199	111158194	111158199	-	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000186298	PPP1CC	protein_coding	chr12	111158677	111158682	111158677	111158682	-	6	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111300	NAA25	protein_coding	chr12	112464992	112464997	112464992	112464997	-	5	0	AGO1-4	1	0	1	0	0	0	0	2	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000173064	HECTD4	protein_coding	chr12	112598885	112598890	112598885	112598890	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000173064	HECTD4	protein_coding	chr12	112598910	112598916	112598910	112598916	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000123064	DDX54	protein_coding	chr12	113595227	113595232	113595227	113595232	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000135111	TBX3	protein_coding	chr12	115108613	115108618	115108613	115108618	-	2	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000123066	MED13L	protein_coding	chr12	116398261	116398266	116398261	116398266	-	3	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000123066	MED13L	protein_coding	chr12	116398452	116398457	116398452	116398457	-	3	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111412	C12orf49	protein_coding	chr12	117155259	117155266	117155259	117155266	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000135108	FBXO21	protein_coding	chr12	117581789	117581794	117581789	117581794	-	10	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4	HeLa,Jijoye
MIMAT0005919	hsa-miR-548o-3p	ENSG00000135108	FBXO21	protein_coding	chr12	117582925	117582930	117582925	117582930	-	1	0	AGO2	1	0	1	0	0	0	0	4	HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000176871	WSB2	protein_coding	chr12	118471681	118471686	118471681	118471686	-	4	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000176871	WSB2	protein_coding	chr12	118471711	118471716	118471711	118471716	-	7	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000122966	CIT	protein_coding	chr12	120124146	120124151	120124145	120124152	-	1	0	AGO1-4	1	0	0	0	0	1	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111737	RAB35	protein_coding	chr12	120533823	120533830	120533823	120533830	-	1	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000089159	PXN	protein_coding	chr12	120648973	120648978	120648973	120648978	-	4	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000135097	MSI1	protein_coding	chr12	120779472	120779477	120779472	120779477	-	4	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111786	SRSF9	protein_coding	chr12	120899622	120899627	120899622	120899627	-	4	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000157837	SPPL3	protein_coding	chr12	121201884	121201889	121201884	121201889	-	5	1	AGO1-4,AGO2	1	0	1	0	0	0	0	1	EWS,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000157837	SPPL3	protein_coding	chr12	121202034	121202039	121202034	121202039	-	4	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000110931	CAMKK2	protein_coding	chr12	121677456	121677461	121677456	121677461	-	2	0	AGO1-4,AGO2	1	0	1	0	0	0	0	2	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000089094	KDM2B	protein_coding	chr12	121866908	121866913	121866908	121866913	-	1	0	AGO2	1	0	0	0	0	0	0	1	EWS
MIMAT0005919	hsa-miR-548o-3p	ENSG00000089094	KDM2B	protein_coding	chr12	121867550	121867555	121867550	121867555	-	2	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000089094	KDM2B	protein_coding	chr12	121867644	121867649	121867644	121867649	-	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	1	HEK293,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000089094	KDM2B	protein_coding	chr12	121867717	121867722	121867717	121867722	-	1	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000089094	KDM2B	protein_coding	chr12	121867749	121867754	121867749	121867754	-	2	0	AGO1-4	1	0	1	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139719	VPS33A	protein_coding	chr12	122716258	122716263	122716258	122716263	-	1	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000130779	CLIP1	protein_coding	chr12	122756741	122756747	122756740	122756768	-	14	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	0	3	HEK293,LCL-BACD1,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000130779	CLIP1	protein_coding	chr12	122756754	122756759	122756753	122756781	-	25	0	AGO1,AGO1-4,AGO2,AGO3	1	0	1	1	0	0	0	3	HEK293,LCL35,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000090975	PITPNM2	protein_coding	chr12	123470108	123470113	123470108	123470113	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	EF3D-AGO2,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111328	CDK2AP1	protein_coding	chr12	123745888	123745893	123745888	123745893	-	13	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	BT474,HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139697	SBNO1	protein_coding	chr12	123773698	123773726	123773698	123773726	-	1	0	AGO2	0	0	0	1	0	0	0	3	HEK293
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139697	SBNO1	protein_coding	chr12	123776160	123776161	123776133	123776188	-	6	0	AGO1-4,AGO2	0	0	0	2	0	0	0	3	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139697	SBNO1	protein_coding	chr12	123779297	123779303	123779297	123779325	-	3	0	AGO1-4,AGO2	0	0	0	1	0	1	0	3	BT474,HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139697	SBNO1	protein_coding	chr12	123780016	123780044	123780016	123780044	-	5	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	BT474,HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000185163	DDX51	protein_coding	chr12	132622387	132622392	132622387	132622392	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000176915	ANKLE2	protein_coding	chr12	133302260	133302288	133302260	133302288	-	1	0	AGO2	0	0	0	1	0	0	0	1	HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000176915	ANKLE2	protein_coding	chr12	133302449	133302454	133302448	133302476	-	2	1	AGO1-4	1	0	0	1	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000090615	GOLGA3	protein_coding	chr12	133347867	133347872	133347866	133347894	-	5	0	AGO1-4,AGO2	1	0	0	1	0	0	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000090615	GOLGA3	protein_coding	chr12	133349584	133349584	133349578	133349611	-	4	0	AGO1-4,AGO2	2	0	0	2	0	0	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000072609	CHFR	protein_coding	chr12	133417838	133417845	133417838	133417845	-	4	0	AGO2	1	0	0	0	0	0	0	0	LCL35
MIMAT0005919	hsa-miR-548o-3p	ENSG00000196458	ZNF605	protein_coding	chr12	133500864	133500869	133500864	133500869	-	1	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000060237	WNK1	protein_coding	chr12	1018620	1018626	1018599	1018627	+	28	2	AGO1-4,AGO2	1	0	0	1	0	1	0	1	BT474,HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000082805	ERC1	protein_coding	chr12	1601113	1601118	1601113	1601118	+	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000006831	ADIPOR2	protein_coding	chr12	1897033	1897038	1897033	1897038	+	8	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	DG75-BCBL-1,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000004478	FKBP4	protein_coding	chr12	2909074	2909102	2909074	2909102	+	6	5	AGO1-4,AGO2	0	0	0	1	0	0	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000004478	FKBP4	protein_coding	chr12	2912489	2912494	2912467	2912495	+	7	0	AGO1-4,AGO2	1	0	0	1	0	1	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111203	ITFG2	protein_coding	chr12	2933834	2933839	2933834	2933839	+	1	0	AGO2	1	0	0	0	0	0	0	0	HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000171792	RHNO1	protein_coding	chr12	2998472	2998477	2998472	2998477	+	2	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000078246	TULP3	protein_coding	chr12	3049622	3049627	3049622	3049627	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000011105	TSPAN9	protein_coding	chr12	3393452	3393457	3393452	3393457	+	1	0	AGO1-4	1	0	0	0	0	0	0	8	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000011105	TSPAN9	protein_coding	chr12	3394690	3394695	3394690	3394695	+	1	0	AGO1-4	1	0	0	0	0	0	0	8	Liver
MIMAT0005919	hsa-miR-548o-3p	ENSG00000118971	CCND2	protein_coding	chr12	4410835	4410840	4410813	4410841	+	8	0	AGO1,AGO1-4,AGO2	1	0	0	1	0	0	0	4	BCBL-1,HEK293,LCL35
MIMAT0005919	hsa-miR-548o-3p	ENSG00000118971	CCND2	protein_coding	chr12	4412043	4412049	4412022	4412050	+	5	2	AGO2	1	0	0	1	0	0	0	4	HEK293S
MIMAT0005919	hsa-miR-548o-3p	ENSG00000118971	CCND2	protein_coding	chr12	4412524	4412530	4412503	4412531	+	24	0	AGO1,AGO2,AGO3	1	0	0	1	0	0	0	4	Flp-In-T-REx-293,HEK293,hESCs
MIMAT0005919	hsa-miR-548o-3p	ENSG00000118971	CCND2	protein_coding	chr12	4413793	4413821	4413793	4413821	+	2	0	AGO2	0	0	0	1	0	0	0	4	HEK293S
MIMAT0005919	hsa-miR-548o-3p	ENSG00000118971	CCND2	protein_coding	chr12	4414465	4414470	4414443	4414471	+	7	0	AGO1-4,AGO2	1	0	0	1	0	0	0	4	BCBL-1,DG75-BCBL-1
MIMAT0005919	hsa-miR-548o-3p	ENSG00000078237	TIGAR	protein_coding	chr12	4463709	4463714	4463709	4463714	+	1	0	AGO2	1	0	0	0	0	0	0	2	EWS
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139180	NDUFA9	protein_coding	chr12	4796295	4796300	4796295	4796300	+	2	0	AGO1-4	1	0	0	0	0	0	0	0	HUVEC
MIMAT0005919	hsa-miR-548o-3p	ENSG00000185652	NTF3	protein_coding	chr12	5604355	5604360	5604355	5604360	+	1	0	AGO2	1	0	0	0	0	0	0	4	Huh7.5
MIMAT0005919	hsa-miR-548o-3p	ENSG00000010278	CD9	protein_coding	chr12	6347065	6347065	6347060	6347070	+	4	0	AGO1-4	2	0	0	0	0	0	0	3	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111321	LTBR	protein_coding	chr12	6500660	6500666	6500660	6500666	+	2	0	AGO1-4	1	0	0	0	0	0	0	2	BT474
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111676	ATN1	protein_coding	chr12	7051296	7051301	7051296	7051301	+	8	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139197	PEX5	protein_coding	chr12	7363337	7363343	7363337	7363343	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HS27a,HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000089818	NECAP1	protein_coding	chr12	8248934	8248940	8248934	8248940	+	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HEK293,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000089818	NECAP1	protein_coding	chr12	8249766	8249771	8249766	8249771	+	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000166532	RIMKLB	protein_coding	chr12	8927324	8927329	8927324	8927329	+	1	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139112	GABARAPL1	protein_coding	chr12	10375117	10375122	10375117	10375122	+	1	0	AGO2	1	0	0	0	0	0	0	3	DG75-BCBL-1
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111269	CREBL2	protein_coding	chr12	12797143	12797148	12797143	12797148	+	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	LCL35,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111276	CDKN1B	protein_coding	chr12	12874701	12874707	12874701	12874707	+	12	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111276	CDKN1B	protein_coding	chr12	12875126	12875131	12875126	12875131	+	20	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	1	HEK293,HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000013588	GPRC5A	protein_coding	chr12	13066026	13066031	13066026	13066031	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HS27a,HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000084444	FAM234B	protein_coding	chr12	13235730	13235735	13235730	13235735	+	1	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0005919	hsa-miR-548o-3p	ENSG00000134531	EMP1	protein_coding	chr12	13368600	13368606	13368600	13368606	+	4	0	AGO1-4	1	0	0	0	0	0	0	5	HS5
MIMAT0005919	hsa-miR-548o-3p	ENSG00000171681	ATF7IP	protein_coding	chr12	14651244	14651250	14651244	14651250	+	2	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000246705	H2AFJ	protein_coding	chr12	14929478	14929483	14929478	14929483	+	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111711	GOLT1B	protein_coding	chr12	21669305	21669311	21669305	21669311	+	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	Huh7.5,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000111711	GOLT1B	protein_coding	chr12	21669996	21670001	21669996	21670001	+	1	0	AGO2	1	0	0	0	0	0	0	4	DG75-BCBL-1
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139163	ETNK1	protein_coding	chr12	22839209	22839214	22839209	22839214	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139163	ETNK1	protein_coding	chr12	22840724	22840729	22840724	22840729	+	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HeLa,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139163	ETNK1	protein_coding	chr12	22840937	22840942	22840937	22840942	+	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HEK293S,MCF7
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139163	ETNK1	protein_coding	chr12	22842401	22842406	22842401	22842406	+	1	0	AGO2	1	0	0	0	0	0	0	0	HEK293
MIMAT0005919	hsa-miR-548o-3p	ENSG00000139163	ETNK1	protein_coding	chr12	22843187	22843192	22843187	22843192	+	15	0	AGO1-4,AGO2	1	0	0	0	0	0	0	0	HeLa,Jijoye
