#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0000066	hsa-let-7e-5p	ENSG00000175573	C11orf68	protein_coding	chr11	65684601	65684606	65684601	65684606	-	1	0	AGO2	1	0	0	0	0	0	0	4	HCT116
MIMAT0000066	hsa-let-7e-5p	ENSG00000175376	EIF1AD	protein_coding	chr11	65764840	65764847	65764840	65764847	-	14	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	3	HEK293,HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000174684	B4GAT1	protein_coding	chr11	66113267	66113273	66113266	66113294	-	10	0	AGO1-4,AGO2	1	0	0	1	1	1	1	1	BT474,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000174684	B4GAT1	protein_coding	chr11	66113319	66113324	66113318	66113346	-	10	0	AGO1-4,AGO2	1	0	0	1	0	0	0	1	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000174080	CTSF	protein_coding	chr11	66331285	66331290	66331285	66331290	-	1	0	AGO2	1	0	0	0	0	0	0	4	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000162105	SHANK2	protein_coding	chr11	70317545	70317550	70317545	70317550	-	2	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000110200	ANAPC15	protein_coding	chr11	71820694	71820699	71820693	71820699	-	3	0	AGO1-4,AGO2	1	0	0	0	0	1	0	11	LCL-BACD1,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000162129	CLPB	protein_coding	chr11	72004285	72004292	72004285	72004292	-	1	0	AGO1	1	0	0	0	0	0	0	5	Flp-In-T-REx-293
MIMAT0000066	hsa-let-7e-5p	ENSG00000165434	PGM2L1	protein_coding	chr11	74043553	74043558	74043552	74043558	-	21	0	AGO1-4,AGO2	1	0	1	0	0	1	1	3	BT474,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000165434	PGM2L1	protein_coding	chr11	74043615	74043621	74043614	74043636	-	14	0	AGO1,AGO1-4,AGO2	1	0	1	0	1	1	1	3	HEK293,HeLa,Jijoye
MIMAT0000066	hsa-let-7e-5p	ENSG00000175538	KCNE3	protein_coding	chr11	74167451	74167457	74167450	74167472	-	2	0	AGO2	1	0	0	0	1	0	0	4	EWS
MIMAT0000066	hsa-let-7e-5p	ENSG00000175536	LIPT2	protein_coding	chr11	74202992	74202998	74202991	74203012	-	8	0	AGO1-4,AGO2	0	0	1	0	1	1	1	5	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000149269	PAK1	protein_coding	chr11	77033224	77033230	77033223	77033251	-	1	0	AGO2	1	0	0	1	1	1	1	5	HEK293
MIMAT0000066	hsa-let-7e-5p	ENSG00000048649	RSF1	protein_coding	chr11	77375634	77375640	77375634	77375640	-	1	0	AGO1-4	0	0	0	0	0	0	1	2	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000151364	KCTD14	protein_coding	chr11	77726952	77726958	77726951	77726974	-	1	0	AGO2	1	0	1	0	1	0	0	7	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000188997	KCTD21	protein_coding	chr11	77882363	77882366	77882359	77882387	-	11	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	2	1	3	BT474,HEK293,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000033327	GAB2	protein_coding	chr11	77927475	77927481	77927475	77927481	-	1	0	AGO2	1	0	1	0	0	0	0	6	Huh7.5
MIMAT0000066	hsa-let-7e-5p	ENSG00000033327	GAB2	protein_coding	chr11	77929902	77929908	77929902	77929908	-	1	0	AGO1-4	1	0	1	0	0	0	1	6	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000137513	NARS2	protein_coding	chr11	78147470	78147475	78147469	78147490	-	7	0	AGO1,AGO2	1	0	0	0	1	0	0	4	HEK293,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000174804	FZD4	protein_coding	chr11	86657150	86657156	86657149	86657177	-	5	0	AGO1-4,AGO2	1	0	0	1	1	1	1	1	HeLa,Liver
MIMAT0000066	hsa-let-7e-5p	ENSG00000174804	FZD4	protein_coding	chr11	86663286	86663314	86663286	86663314	-	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1	HUVEC,Huh7.5
MIMAT0000066	hsa-let-7e-5p	ENSG00000109861	CTSC	protein_coding	chr11	88058912	88058917	88058911	88058939	-	2	0	AGO2	1	0	1	1	0	0	0	12	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000109861	CTSC	protein_coding	chr11	88059419	88059425	88059418	88059446	-	3	0	AGO1-4,AGO2	1	0	1	1	0	0	1	12	HS27a,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000149212	SESN3	protein_coding	chr11	94901719	94901726	94901719	94901747	-	8	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	1	0	HEK293,HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000087053	MTMR2	protein_coding	chr11	95566398	95566403	95566398	95566403	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000082175	PGR	protein_coding	chr11	100907777	100907783	100907777	100907783	-	2	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000196611	MMP1	protein_coding	chr11	102661010	102661015	102661009	102661037	-	6	0	AGO1-4,AGO2	1	0	0	1	1	0	0	3	EWS,HS5
MIMAT0000066	hsa-let-7e-5p	ENSG00000170903	MSANTD4	protein_coding	chr11	105879752	105879757	105879752	105879757	-	8	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	4	Flp-In-T-REx-293,HEK293,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000170903	MSANTD4	protein_coding	chr11	105879848	105879853	105879848	105879853	-	2	0	AGO2	1	0	1	0	0	0	0	4	HEK293T
MIMAT0000066	hsa-let-7e-5p	ENSG00000137710	RDX	protein_coding	chr11	110101614	110101620	110101613	110101641	-	18	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	1	1	3	HEK293,HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000186318	BACE1	protein_coding	chr11	117158764	117158769	117158764	117158769	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	HS27a
MIMAT0000066	hsa-let-7e-5p	ENSG00000160588	MPZL3	protein_coding	chr11	118098039	118098067	118098039	118098067	-	3	0	AGO2	0	0	0	1	0	0	0	6	LCL35
MIMAT0000066	hsa-let-7e-5p	ENSG00000186174	BCL9L	protein_coding	chr11	118768839	118768844	118768839	118768844	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	LCL35,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000137700	SLC37A4	protein_coding	chr11	118895181	118895186	118895181	118895186	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000149428	HYOU1	protein_coding	chr11	118915673	118915678	118915673	118915678	-	8	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	EWS,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000149428	HYOU1	protein_coding	chr11	118916120	118916125	118916120	118916125	-	2	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000172269	DPAGT1	protein_coding	chr11	118967682	118967687	118967681	118967709	-	5	0	AGO1-4,AGO2	1	0	0	1	0	0	0	2	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000172269	DPAGT1	protein_coding	chr11	118971429	118971457	118971429	118971457	-	7	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000166261	ZNF202	protein_coding	chr11	123596571	123596576	123596570	123596598	-	3	0	AGO2	1	0	1	1	0	0	0	4	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000174370	C11orf45	protein_coding	chr11	128769739	128769744	128769739	128769744	-	1	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000134909	ARHGAP32	protein_coding	chr11	128963533	128963555	128963533	128963555	-	2	0	AGO2	0	1	0	0	0	0	0	5	EWS
MIMAT0000066	hsa-let-7e-5p	ENSG00000134917	ADAMTS8	protein_coding	chr11	130275076	130275082	130275075	130275103	-	1	0	AGO2	1	0	1	1	1	1	1	2	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000148985	PGAP2	protein_coding	chr11	3845227	3845248	3845220	3845248	+	5	0	AGO1-4,AGO2	0	1	0	1	1	0	0	7	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000166402	TUB	protein_coding	chr11	8126519	8126524	8126519	8126524	+	1	0	AGO1	1	0	0	0	0	0	0	2	HEK293
MIMAT0000066	hsa-let-7e-5p	ENSG00000148926	ADM	protein_coding	chr11	10328843	10328848	10328843	10328848	+	16	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000170242	USP47	protein_coding	chr11	11978159	11978164	11978137	11978165	+	17	0	AGO1,AGO1-4,AGO2	1	0	0	1	0	1	1	1	BT474,HEK293,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000197702	PARVA	protein_coding	chr11	12552105	12552125	12552105	12552125	+	2	0	AGO1-4	0	1	0	0	0	0	0	3	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000187079	TEAD1	protein_coding	chr11	12965388	12965393	12965388	12965393	+	2	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000129159	KCNC1	protein_coding	chr11	17795271	17795277	17795253	17795278	+	3	0	AGO1-4,AGO2	0	0	0	0	1	1	1	2	HEK293,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000049449	RCN1	protein_coding	chr11	32126130	32126135	32126130	32126136	+	3	0	AGO1-4	1	0	0	0	0	0	1	5	HS27a
MIMAT0000066	hsa-let-7e-5p	ENSG00000285283	AL035078.4	protein_coding	chr11	32126130	32126135	32126130	32126136	+	3	0	AGO1-4	1	0	0	0	0	0	1	0	HS27a
MIMAT0000066	hsa-let-7e-5p	ENSG00000026508	CD44	protein_coding	chr11	35253091	35253096	35253091	35253096	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	12	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000166349	RAG1	protein_coding	chr11	36600991	36600996	36600969	36600997	+	2	0	AGO2	1	0	0	1	0	0	1	3	HEK293
MIMAT0000066	hsa-let-7e-5p	ENSG00000166352	C11orf74	protein_coding	chr11	36654873	36654895	36654873	36654895	+	4	0	AGO1-4,AGO2	0	0	0	0	1	0	0	4	EWS,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000166181	API5	protein_coding	chr11	43365466	43365471	43365466	43365471	+	7	0	AGO1,AGO2	1	0	0	0	0	0	0	8	HEK293,LCL-BACD1
MIMAT0000066	hsa-let-7e-5p	ENSG00000052841	TTC17	protein_coding	chr11	43400833	43400861	43400833	43400861	+	19	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2	BT474,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000181830	SLC35C1	protein_coding	chr11	45833740	45833746	45833724	45833747	+	2	0	AGO1-4,AGO2	1	0	0	0	1	0	0	4	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000121671	CRY2	protein_coding	chr11	45903933	45903939	45903921	45903940	+	28	0	AGO1,AGO1-4,AGO2	1	0	0	0	1	1	1	2	BT474,HEK293,LCL35
MIMAT0000066	hsa-let-7e-5p	ENSG00000165915	SLC39A13	protein_coding	chr11	47437168	47437173	47437168	47437173	+	2	0	AGO2	1	0	0	0	0	0	0	3	HCT116
MIMAT0000066	hsa-let-7e-5p	ENSG00000149177	PTPRJ	protein_coding	chr11	48161228	48161249	48161228	48161249	+	5	0	AGO1-4,AGO2	0	1	0	0	0	0	0	3	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000149131	SERPING1	protein_coding	chr11	57382083	57382089	57382076	57382099	+	2	0	AGO1-4,AGO2	1	1	0	0	0	0	0	7	Huh7.5,Liver
MIMAT0000066	hsa-let-7e-5p	ENSG00000172409	CLP1	protein_coding	chr11	57427203	57427231	57427203	57427231	+	8	0	AGO1,AGO2	0	0	0	1	0	0	0	8	HEK293,LCL-BAC
MIMAT0000066	hsa-let-7e-5p	ENSG00000172409	CLP1	protein_coding	chr11	57429039	57429045	57429018	57429046	+	16	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	1	1	8	BT474,HEK293,LCL35
MIMAT0000066	hsa-let-7e-5p	ENSG00000110042	DTX4	protein_coding	chr11	58973958	58973963	58973936	58973964	+	2	0	AGO1-4,AGO2	1	0	0	1	0	1	1	4	HeLa,Liver
MIMAT0000066	hsa-let-7e-5p	ENSG00000166900	STX3	protein_coding	chr11	59568663	59568669	59568642	59568670	+	25	0	AGO1-4,AGO2	1	0	1	1	1	1	1	3	BT474,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000166927	MS4A7	protein_coding	chr11	60163392	60163397	60163370	60163398	+	1	0	AGO1-4	1	0	1	1	1	0	0	10	Liver
MIMAT0000066	hsa-let-7e-5p	ENSG00000149483	TMEM138	protein_coding	chr11	61136393	61136399	61136379	61136400	+	4	4	AGO1-4,AGO2	1	0	1	0	1	0	0	9	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000134780	DAGLA	protein_coding	chr11	61496444	61496466	61496438	61496472	+	1	0	AGO1-4	0	0	0	2	0	0	0	1	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000168496	FEN1	protein_coding	chr11	61563993	61563998	61563993	61563998	+	5	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	7	HEK293,HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000134824	FADS2	protein_coding	chr11	61633457	61633464	61633457	61633464	+	2	1	AGO1-4	1	0	0	0	0	0	0	2	HUVEC
MIMAT0000066	hsa-let-7e-5p	ENSG00000134824	FADS2	protein_coding	chr11	61634415	61634420	61634415	61634420	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HUVEC,Huh7.5
MIMAT0000066	hsa-let-7e-5p	ENSG00000162222	TTC9C	protein_coding	chr11	62503002	62503008	62503002	62503008	+	6	0	AGO1-4,AGO2	0	0	0	0	0	0	1	10	Huh7.5,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000162222	TTC9C	protein_coding	chr11	62505949	62505954	62505949	62505954	+	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	10	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000184999	SLC22A10	protein_coding	chr11	63057422	63057442	63057422	63057442	+	1	0	AGO1-4	0	0	0	0	1	0	0	2	Liver
MIMAT0000066	hsa-let-7e-5p	ENSG00000168005	SPINDOC	protein_coding	chr11	63594994	63595000	63594977	63595001	+	4	0	AGO1-4,AGO2	1	0	0	0	1	1	1	4	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000168005	SPINDOC	protein_coding	chr11	63595055	63595060	63595055	63595061	+	5	0	AGO1-4,AGO2	1	0	0	0	0	1	0	4	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000110583	NAA40	protein_coding	chr11	63722827	63722832	63722827	63722832	+	1	0	AGO2	1	0	0	0	0	0	0	3	HEK293
MIMAT0000066	hsa-let-7e-5p	ENSG00000110583	NAA40	protein_coding	chr11	63723852	63723857	63723852	63723857	+	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000173264	GPR137	protein_coding	chr11	64056919	64056925	64056905	64056926	+	5	0	AGO1-4,AGO2	1	0	0	0	1	1	1	3	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000110025	SNX15	protein_coding	chr11	64807337	64807344	64807337	64807344	+	1	0	AGO2	1	0	0	0	0	0	0	6	Huh7.5
MIMAT0000066	hsa-let-7e-5p	ENSG00000273003	ARL2-SNX15	protein_coding	chr11	64807337	64807344	64807337	64807344	+	1	0	AGO2	1	0	0	0	0	0	0	2	Huh7.5
MIMAT0000066	hsa-let-7e-5p	ENSG00000149809	TM7SF2	protein_coding	chr11	64883390	64883396	64883390	64883396	+	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	6	BT474,LCL-BACD1
MIMAT0000066	hsa-let-7e-5p	ENSG00000133884	DPF2	protein_coding	chr11	65120068	65120074	65120047	65120075	+	4	0	AGO1,AGO1-4	1	0	1	1	1	1	1	3	HEK293,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000126391	FRMD8	protein_coding	chr11	65179813	65179818	65179813	65179818	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000175115	PACS1	protein_coding	chr11	66012069	66012074	66012053	66012075	+	5	0	AGO2	1	1	0	0	1	0	0	2	HEK293
MIMAT0000066	hsa-let-7e-5p	ENSG00000174903	RAB1B	protein_coding	chr11	66043778	66043783	66043778	66043783	+	2	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000254986	DPP3	protein_coding	chr11	66262910	66262938	66262910	66262938	+	1	0	AGO1-4	0	0	0	1	0	0	0	2	BT474
MIMAT0000066	hsa-let-7e-5p	ENSG00000254986	DPP3	protein_coding	chr11	66276838	66276844	66276817	66276845	+	10	0	AGO1-4,AGO2	1	0	0	1	1	1	1	2	HEK293,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000173621	LRFN4	protein_coding	chr11	66627770	66627775	66627770	66627776	+	2	0	AGO1-4,AGO2	1	0	0	0	0	1	1	6	HEK293,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000172613	RAD9A	protein_coding	chr11	67165283	67165289	67165262	67165290	+	11	0	AGO1-4,AGO2,AGO3	1	0	1	1	1	0	0	8	BT474,HEK293,LCL35
MIMAT0000066	hsa-let-7e-5p	ENSG00000175634	RPS6KB2	protein_coding	chr11	67198948	67198968	67198940	67198968	+	8	0	AGO1,AGO1-4,AGO2	0	0	0	1	1	0	0	11	BT474,HEK293,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000175634	RPS6KB2	protein_coding	chr11	67200868	67200889	67200861	67200889	+	3	0	AGO1-4	0	0	0	1	1	0	0	11	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000175634	RPS6KB2	protein_coding	chr11	67202517	67202531	67202503	67202537	+	2	0	AGO2	0	0	0	2	1	0	0	11	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000110092	CCND1	protein_coding	chr11	69468264	69468269	69468242	69468270	+	34	0	AGO1,AGO1-4,AGO2,AGO3	1	0	0	1	0	1	1	2	BT474,HEK293,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000110092	CCND1	protein_coding	chr11	69468921	69468928	69468901	69468929	+	15	0	AGO1-4,AGO2	1	0	0	1	0	0	0	2	BT474,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000131626	PPFIA1	protein_coding	chr11	70176319	70176339	70176319	70176339	+	9	0	AGO1-4,AGO2	0	0	0	0	1	0	0	1	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000077514	POLD3	protein_coding	chr11	74352543	74352548	74352543	74352548	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000078124	ACER3	protein_coding	chr11	76637616	76637637	76637616	76637637	+	3	0	AGO1-4,AGO2	0	0	0	0	1	0	0	4	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000078124	ACER3	protein_coding	chr11	76734716	76734722	76734702	76734723	+	1	0	AGO2	0	0	0	0	1	0	1	4	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000151365	THRSP	protein_coding	chr11	77778835	77778841	77778814	77778842	+	1	0	AGO1-4	1	0	1	1	1	0	0	3	Liver
MIMAT0000066	hsa-let-7e-5p	ENSG00000171204	TMEM126B	protein_coding	chr11	85345605	85345626	85345605	85345626	+	1	2	AGO2	0	0	0	0	1	0	0	10	HEK293
MIMAT0000066	hsa-let-7e-5p	ENSG00000166575	TMEM135	protein_coding	chr11	87034494	87034500	87034473	87034501	+	16	0	AGO1,AGO1-4,AGO2	1	0	1	1	1	0	1	2	HEK293,LCL35,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000168876	ANKRD49	protein_coding	chr11	94231647	94231653	94231626	94231654	+	8	0	AGO1,AGO1-4,AGO2	0	0	1	1	1	0	0	8	HEK293,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000168876	ANKRD49	protein_coding	chr11	94232354	94232360	94232333	94232361	+	12	0	AGO1-4,AGO2	1	0	1	1	1	1	0	8	BT474,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000196371	FUT4	protein_coding	chr11	94279554	94279559	94279554	94279559	+	1	0	AGO2	1	0	1	0	0	0	0	9	EWS
MIMAT0000066	hsa-let-7e-5p	ENSG00000196371	FUT4	protein_coding	chr11	94280655	94280660	94280655	94280660	+	3	0	AGO1-4,AGO2	1	0	1	0	0	0	0	9	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000166025	AMOTL1	protein_coding	chr11	94605491	94605496	94605491	94605496	+	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000166025	AMOTL1	protein_coding	chr11	94605568	94605573	94605568	94605573	+	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000263465	SRSF8	protein_coding	chr11	94801704	94801709	94801704	94801709	+	4	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	5	HEK293,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000263465	SRSF8	protein_coding	chr11	94803650	94803657	94803638	94803658	+	3	0	AGO1-4,AGO2	1	0	0	0	1	0	0	5	HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000149218	ENDOD1	protein_coding	chr11	94862951	94862956	94862951	94862956	+	1	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000166037	CEP57	protein_coding	chr11	95564458	95564463	95564458	95564463	+	3	0	AGO2	1	0	0	0	0	0	0	7	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000137691	C11orf70	protein_coding	chr11	101953948	101953953	101953948	101953953	+	1	0	AGO2	1	0	0	0	0	0	0	3	EWS
MIMAT0000066	hsa-let-7e-5p	ENSG00000137693	YAP1	protein_coding	chr11	102103206	102103211	102103206	102103211	+	18	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	BT474,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000023445	BIRC3	protein_coding	chr11	102195177	102195198	102195177	102195198	+	3	0	AGO2	0	1	0	0	0	0	0	12	LCL35
MIMAT0000066	hsa-let-7e-5p	ENSG00000149313	AASDHPPT	protein_coding	chr11	105967816	105967821	105967816	105967821	+	7	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	1	BT474,HEK293
MIMAT0000066	hsa-let-7e-5p	ENSG00000149313	AASDHPPT	protein_coding	chr11	105968094	105968099	105968094	105968099	+	14	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	0	0	1	HEK293,HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000179331	RAB39A	protein_coding	chr11	107833326	107833331	107833311	107833332	+	4	0	AGO1-4,AGO2	1	0	0	0	1	0	0	6	Jijoye,LCL35
MIMAT0000066	hsa-let-7e-5p	ENSG00000149311	ATM	protein_coding	chr11	108239484	108239489	108239484	108239489	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6	Jijoye
MIMAT0000066	hsa-let-7e-5p	ENSG00000150768	DLAT	protein_coding	chr11	111934001	111934006	111934001	111934006	+	8	0	AGO1,AGO2	1	0	0	0	0	0	0	5	HEK293,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000150776	NKAPD1	protein_coding	chr11	111955270	111955276	111955257	111955277	+	17	0	AGO1,AGO1-4,AGO2	1	0	1	0	1	1	1	5	Flp-In-T-REx-293,LCL35,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000150787	PTS	protein_coding	chr11	112104572	112104595	112104572	112104595	+	1	0	AGO2	0	0	0	0	1	0	0	9	HEK293
MIMAT0000066	hsa-let-7e-5p	ENSG00000118058	KMT2A	protein_coding	chr11	118321063	118321069	118321063	118321069	+	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000095139	ARCN1	protein_coding	chr11	118471721	118471726	118471721	118471726	+	12	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	2	Flp-In-T-REx-293,LCL-BACD1,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000110395	CBL	protein_coding	chr11	119173464	119173469	119173464	119173470	+	3	0	AGO1-4,AGO2	1	0	1	0	0	1	0	3	LCL35,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000110395	CBL	protein_coding	chr11	119173931	119173937	119173930	119173938	+	8	0	AGO1,AGO1-4,AGO2	1	0	1	0	0	1	1	3	HEK293,HeLa,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000110395	CBL	protein_coding	chr11	119174819	119174824	119174819	119174824	+	1	0	AGO1	1	0	1	0	0	0	0	3	Flp-In-T-REx-293
MIMAT0000066	hsa-let-7e-5p	ENSG00000196914	ARHGEF12	protein_coding	chr11	120359304	120359309	120359304	120359309	+	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HCT116,MCF7
MIMAT0000066	hsa-let-7e-5p	ENSG00000023171	GRAMD1B	protein_coding	chr11	123465468	123465496	123465468	123465496	+	3	0	AGO2	0	0	0	1	0	0	0	3	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000023171	GRAMD1B	protein_coding	chr11	123497636	123497664	123497636	123497664	+	1	0	AGO2	0	0	0	1	0	0	0	3	HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000149554	CHEK1	protein_coding	chr11	125505374	125505395	125505374	125505395	+	6	2	AGO1-4,AGO2	0	0	0	0	1	0	0	5	BT474,HeLa
MIMAT0000066	hsa-let-7e-5p	ENSG00000149554	CHEK1	protein_coding	chr11	125526227	125526246	125526227	125526246	+	1	0	AGO2	0	0	0	0	1	0	0	5	HEK293
MIMAT0000066	hsa-let-7e-5p	ENSG00000110074	FOXRED1	protein_coding	chr11	126143268	126143294	126143268	126143294	+	2	0	AGO1-4,AGO2	0	0	0	0	1	0	0	9	HeLa,Liver
