#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000198393	ZNF26	protein_coding	chr12	133588738	133588743	133588738	133588743	+	1	0	AGO2	1	0	0	0	0	0	0	3	HEK293
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000150457	LATS2	protein_coding	chr13	21548919	21548924	21548919	21548924	-	1	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000165480	SKA3	protein_coding	chr13	21728531	21728538	21728531	21728538	-	1	0	AGO1	1	0	0	0	0	0	0	5	Flp-In-T-REx-293
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000180776	ZDHHC20	protein_coding	chr13	21947405	21947411	21947405	21947411	-	6	0	AGO1-4,AGO2	0	0	1	0	0	0	1	3	LCL35,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000151835	SACS	protein_coding	chr13	23903121	23903127	23903120	23903148	-	12	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	1	1	1	HEK293,HS5,LCL35
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000139508	SLC46A3	protein_coding	chr13	29274359	29274364	29274359	29274364	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000139514	SLC7A1	protein_coding	chr13	30088002	30088007	30088002	30088007	-	4	0	AGO1,AGO2	1	0	0	0	0	0	0	4	Flp-In-T-REx-293,HEK293
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000122042	UBL3	protein_coding	chr13	30340740	30340745	30340740	30340745	-	3	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000102781	KATNAL1	protein_coding	chr13	30778930	30778935	30778930	30778935	-	1	0	AGO2	1	0	0	0	0	0	0	0	EWS
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000120694	HSPH1	protein_coding	chr13	31711010	31711016	31711009	31711037	-	7	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	1	1	4	Flp-In-T-REx-293,HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000120694	HSPH1	protein_coding	chr13	31711132	31711137	31711131	31711159	-	5	0	AGO1-4,AGO2	1	0	1	1	0	0	0	4	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000102445	RUBCNL	protein_coding	chr13	46917333	46917338	46917332	46917360	-	4	0	AGO1-4,AGO2	1	0	1	1	0	0	0	2	Jijoye
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000102445	RUBCNL	protein_coding	chr13	46919643	46919649	46919642	46919670	-	1	0	AGO2	0	0	1	1	0	0	0	2	EWS
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000139684	ESD	protein_coding	chr13	47345435	47345441	47345435	47345441	-	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000136100	VPS36	protein_coding	chr13	52989508	52989513	52989508	52989513	-	1	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000118922	KLF12	protein_coding	chr13	74269561	74269566	74269560	74269566	-	2	0	AGO2	1	0	0	0	0	1	0	1	HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000178695	KCTD12	protein_coding	chr13	77457784	77457790	77457784	77457790	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293S,HUVEC
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000102572	STK24	protein_coding	chr13	99103019	99103024	99103019	99103024	-	1	0	AGO1	1	0	0	0	0	0	0	4	Flp-In-T-REx-293
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000125266	EFNB2	protein_coding	chr13	107144014	107144019	107144014	107144019	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,Liver
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000125266	EFNB2	protein_coding	chr13	107144645	107144651	107144645	107144651	-	4	0	AGO2	1	0	0	0	0	0	0	4	HEK293
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000125266	EFNB2	protein_coding	chr13	107144867	107144872	107144867	107144872	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	HS27a
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000125266	EFNB2	protein_coding	chr13	107145044	107145049	107145044	107145049	-	2	0	AGO2	1	0	0	0	0	0	0	4	HCT116
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000185950	IRS2	protein_coding	chr13	110407307	110407312	110407307	110407312	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000185950	IRS2	protein_coding	chr13	110407871	110407877	110407871	110407877	-	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000088448	ANKRD10	protein_coding	chr13	111531805	111531810	111531805	111531810	-	1	0	AGO2	1	0	0	0	0	0	0	2	EWS
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000127863	TNFRSF19	protein_coding	chr13	24249463	24249468	24249463	24249468	+	1	0	AGO2	1	0	0	0	0	0	0	1	HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000182957	SPATA13	protein_coding	chr13	24877273	24877278	24877273	24877278	+	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000139496	NUP58	protein_coding	chr13	25907592	25907598	25907592	25907598	+	3	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000139496	NUP58	protein_coding	chr13	25908206	25908211	25908206	25908211	+	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000139496	NUP58	protein_coding	chr13	25909484	25909489	25909484	25909489	+	8	0	AGO1,AGO2	0	0	1	0	0	0	0	2	HEK293,LCL-BAC
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000132964	CDK8	protein_coding	chr13	26978260	26978265	26978260	26978265	+	3	0	AGO1-4	1	0	0	0	0	0	0	3	Liver
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000132963	POMP	protein_coding	chr13	29252263	29252268	29252263	29252268	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000172915	NBEA	protein_coding	chr13	36246388	36246393	36246388	36246394	+	2	0	AGO1-4,AGO2	1	0	0	0	0	1	1	3	BT474,HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000102780	DGKH	protein_coding	chr13	42804466	42804472	42804466	42804472	+	1	0	AGO2	0	0	0	0	0	0	1	1	HEK293
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000023516	AKAP11	protein_coding	chr13	42896397	42896403	42896397	42896403	+	1	0	AGO1-4	1	0	1	0	0	0	0	3	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000136156	ITM2B	protein_coding	chr13	48835471	48835476	48835471	48835476	+	6	0	AGO1-4,AGO2	1	0	0	0	0	0	0	10	LCL35,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000139687	RB1	protein_coding	chr13	49055795	49055801	49055795	49055801	+	5	0	AGO1-4,AGO2	1	0	1	0	0	1	0	7	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000136122	BORA	protein_coding	chr13	73329492	73329498	73329471	73329499	+	15	0	AGO1,AGO1-4,AGO2	1	0	1	1	0	0	1	7	HEK293,LCL35,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000125249	RAP2A	protein_coding	chr13	98117686	98117692	98117665	98117693	+	1	0	AGO2	1	0	1	1	0	0	1	2	HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000134882	UBAC2	protein_coding	chr13	100038390	100038395	100038390	100038395	+	1	0	AGO2	1	0	0	0	0	0	0	5	HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000213995	NAXD	protein_coding	chr13	111291662	111291668	111291662	111291668	+	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000102606	ARHGEF7	protein_coding	chr13	111955553	111955558	111955553	111955558	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	BC-3,HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000068650	ATP11A	protein_coding	chr13	113537503	113537508	113537503	113537508	+	1	0	AGO2	1	0	0	0	0	0	0	5	HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000068650	ATP11A	protein_coding	chr13	113537561	113537566	113537561	113537566	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5	Huh7.5,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000185896	LAMP1	protein_coding	chr13	113977517	113977523	113977517	113977523	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000129538	RNASE1	protein_coding	chr14	21269653	21269658	21269653	21269658	-	2	0	AGO1-4	1	0	0	0	0	0	0	3	HUVEC
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000165795	NDRG2	protein_coding	chr14	21485025	21485031	21485025	21485031	-	1	0	AGO1-4	1	0	1	0	0	0	0	2	Liver
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100462	PRMT5	protein_coding	chr14	23389937	23389942	23389937	23389942	-	1	0	AGO2	1	0	0	0	0	0	0	7	HEK293
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000196497	IPO4	protein_coding	chr14	24649505	24649510	24649505	24649510	-	2	0	AGO1-4	1	0	0	0	0	0	0	3	BT474
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000092148	HECTD1	protein_coding	chr14	31569901	31569907	31569900	31569928	-	8	0	AGO1-4,AGO2	1	0	1	1	0	1	1	3	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000129521	EGLN3	protein_coding	chr14	34394554	34394559	34394553	34394560	-	5	0	AGO1-4,AGO2	1	0	1	0	0	1	1	4	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000129521	EGLN3	protein_coding	chr14	34394612	34394617	34394612	34394617	-	6	0	AGO1-4,AGO2	1	0	1	0	0	0	0	4	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000129515	SNX6	protein_coding	chr14	35032297	35032302	35032296	35032324	-	1	0	AGO1-4	1	0	1	1	0	1	1	10	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000165355	FBXO33	protein_coding	chr14	39868518	39868523	39868518	39868523	-	1	0	AGO2	1	0	0	0	0	0	0	1	HEK293
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000179454	KLHL28	protein_coding	chr14	45397647	45397652	45397646	45397652	-	6	0	AGO1-4,AGO2	1	0	0	0	0	1	0	3	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000179454	KLHL28	protein_coding	chr14	45397735	45397740	45397734	45397741	-	11	0	AGO1-4,AGO2	1	0	1	0	0	1	1	3	LCL-BACD3,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000087299	L2HGDH	protein_coding	chr14	50711900	50711905	50711900	50711905	-	1	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100503	NIN	protein_coding	chr14	51189667	51189672	51189667	51189672	-	5	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000073712	FERMT2	protein_coding	chr14	53324759	53324764	53324759	53324764	-	5	0	AGO2	1	0	0	0	0	0	0	2	LCL35
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100528	CNIH1	protein_coding	chr14	54894169	54894174	54894169	54894174	-	9	0	AGO1-4,AGO2	1	0	0	0	0	0	0	5	DG75-BCBL-1,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000197045	GMFB	protein_coding	chr14	54944127	54944133	54944127	54944133	-	2	0	AGO1-4,AGO2	1	0	1	0	0	1	1	5	DG75-BCBL-1,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000182107	TMEM30B	protein_coding	chr14	61745681	61745687	61745681	61745687	-	2	0	AGO1-4	1	0	1	0	0	0	0	7	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000182107	TMEM30B	protein_coding	chr14	61746404	61746409	61746404	61746409	-	4	0	AGO1-4	1	0	1	0	0	0	0	7	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000140006	WDR89	protein_coding	chr14	64063908	64063914	64063907	64063935	-	1	0	AGO1-4	1	0	1	1	0	0	0	6	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000139998	RAB15	protein_coding	chr14	65414761	65414766	65414761	65414766	-	2	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100564	PIGH	protein_coding	chr14	68056297	68056302	68056297	68056302	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6	HEK293,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000072042	RDH11	protein_coding	chr14	68144580	68144585	68144580	68144585	-	3	0	AGO1,AGO2	1	0	0	0	0	0	0	6	HEK293,HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000213463	SYNJ2BP	protein_coding	chr14	70837670	70837675	70837670	70837675	-	1	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000213463	SYNJ2BP	protein_coding	chr14	70838623	70838629	70838622	70838650	-	2	0	AGO1-4	1	0	1	1	0	0	0	5	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000133961	NUMB	protein_coding	chr14	73741904	73741910	73741904	73741910	-	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000156030	ELMSAN1	protein_coding	chr14	74184878	74184883	74184877	74184905	-	5	0	AGO1-4,AGO2	1	0	1	1	0	0	0	3	LCL35,Liver
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000156030	ELMSAN1	protein_coding	chr14	74185356	74185362	74185355	74185383	-	5	0	AGO1-4,AGO2	1	0	1	1	0	0	1	3	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000156030	ELMSAN1	protein_coding	chr14	74185548	74185554	74185547	74185575	-	1	0	AGO1-4	1	0	1	1	0	0	0	3	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000119684	MLH3	protein_coding	chr14	75483650	75483655	75483650	75483655	-	2	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000170348	TMED10	protein_coding	chr14	75599541	75599546	75599541	75599546	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	10	Huh7.5,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000133935	ERG28	protein_coding	chr14	76117379	76117385	76117379	76117385	-	5	0	AGO1-4	1	0	1	0	0	0	1	4	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000133935	ERG28	protein_coding	chr14	76117476	76117481	76117475	76117482	-	8	1	AGO1-4	1	0	1	0	0	1	1	4	BT474
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100580	TMED8	protein_coding	chr14	77801903	77801909	77801902	77801930	-	1	0	AGO2	0	0	1	1	0	0	0	1	EWS
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100580	TMED8	protein_coding	chr14	77803599	77803605	77803598	77803626	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100580	TMED8	protein_coding	chr14	77807083	77807088	77807082	77807110	-	2	0	AGO1-4	0	0	1	1	0	0	0	1	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100580	TMED8	protein_coding	chr14	77807547	77807552	77807546	77807574	-	5	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1	BT474,Huh7.5
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100596	SPTLC2	protein_coding	chr14	77973616	77973621	77973616	77973621	-	2	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100596	SPTLC2	protein_coding	chr14	77975383	77975390	77975383	77975390	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000071537	SEL1L	protein_coding	chr14	81939973	81939978	81939973	81939978	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000070778	PTPN21	protein_coding	chr14	88932867	88932872	88932867	88932872	-	2	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000053254	FOXN3	protein_coding	chr14	89627104	89627109	89627104	89627109	-	4	0	AGO1-4,AGO2	1	0	1	0	0	0	0	1	BT474,HEK293S
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100784	RPS6KA5	protein_coding	chr14	91338138	91338143	91338138	91338143	-	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100600	LGMN	protein_coding	chr14	93170536	93170541	93170536	93170541	-	4	0	AGO1-4,AGO2	1	0	0	0	0	0	0	6	HEK293,Liver
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100605	ITPK1	protein_coding	chr14	93406421	93406426	93406421	93406426	-	2	1	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000011114	BTBD7	protein_coding	chr14	93706848	93706853	93706848	93706853	-	12	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HeLa,Jijoye
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000011114	BTBD7	protein_coding	chr14	93707352	93707358	93707352	93707358	-	7	0	AGO1-4,AGO2	1	0	0	0	0	1	1	3	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100697	DICER1	protein_coding	chr14	95554729	95554734	95554729	95554734	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000066739	ATG2B	protein_coding	chr14	96747888	96747893	96747888	96747893	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000168350	DEGS2	protein_coding	chr14	100612931	100612936	100612931	100612936	-	2	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000197119	SLC25A29	protein_coding	chr14	100757637	100757642	100757636	100757664	-	2	0	AGO1-4,AGO2	1	0	0	1	0	0	0	3	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000197119	SLC25A29	protein_coding	chr14	100757761	100757766	100757760	100757788	-	1	0	AGO1-4	1	0	0	1	0	0	0	3	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000197119	SLC25A29	protein_coding	chr14	100758801	100758829	100758801	100758829	-	1	0	AGO2	0	0	0	1	0	0	0	3	Huh7.5
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000080824	HSP90AA1	protein_coding	chr14	102547549	102547554	102547549	102547554	-	17	0	AGO1,AGO1-4,AGO2	1	0	0	0	0	0	0	5	EWS,Flp-In-T-REx-293,MDA-MB-231
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000080823	MOK	protein_coding	chr14	102695534	102695539	102695534	102695539	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	HS27a
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000126215	XRCC3	protein_coding	chr14	104164848	104164853	104164848	104164853	-	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	3	HEK293S,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000185024	BRF1	protein_coding	chr14	105676521	105676526	105676521	105676526	-	2	0	AGO1,AGO1-4	1	0	0	0	0	0	0	1	Flp-In-T-REx-293,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000185024	BRF1	protein_coding	chr14	105676642	105676647	105676642	105676647	-	1	0	AGO2	1	0	0	0	0	0	0	1	HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000165792	METTL17	protein_coding	chr14	21465090	21465095	21465090	21465095	+	2	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000157227	MMP14	protein_coding	chr14	23315457	23315464	23315457	23315464	+	7	0	AGO1-4	1	0	0	0	0	0	0	5	HS5
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000197324	LRP10	protein_coding	chr14	23346922	23346927	23346922	23346927	+	3	0	AGO1,AGO1-4	1	0	0	0	0	0	0	9	Flp-In-T-REx-293,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000129473	BCL2L2	protein_coding	chr14	23778840	23778845	23778818	23778846	+	5	0	AGO1-4,AGO2	1	0	0	1	0	1	0	3	HEK293S,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000129473	BCL2L2	protein_coding	chr14	23779767	23779772	23779745	23779773	+	2	0	AGO2	1	0	0	1	0	0	0	3	HEK293S
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000129473	BCL2L2	protein_coding	chr14	23780354	23780360	23780333	23780361	+	4	0	AGO2	1	0	0	1	0	1	1	3	HEK293S
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100836	PABPN1	protein_coding	chr14	23793685	23793713	23793685	23793713	+	1	0	AGO2	0	0	0	1	0	0	0	0	Huh7.5
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100836	PABPN1	protein_coding	chr14	23794859	23794864	23794837	23794865	+	12	0	AGO1-4,AGO2	1	0	0	1	0	0	0	0	HEK293S,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100938	GMPR2	protein_coding	chr14	24708108	24708115	24708108	24708115	+	2	1	AGO1-4	1	0	0	0	0	0	0	7	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100968	NFATC4	protein_coding	chr14	24847105	24847110	24847105	24847110	+	1	1	AGO1-4	1	0	0	0	0	0	0	1	HS27a
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100441	KHNYN	protein_coding	chr14	24910325	24910330	24910325	24910330	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HEK293,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000180998	GPR137C	protein_coding	chr14	53104033	53104039	53104012	53104040	+	1	0	AGO1-4	1	0	1	1	0	1	1	0	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000139946	PELI2	protein_coding	chr14	56766759	56766765	56766759	56766766	+	2	0	AGO2	1	0	1	0	0	1	1	3	HEK293
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000033170	FUT8	protein_coding	chr14	66209210	66209215	66209210	66209215	+	3	0	AGO1-4	1	0	1	0	0	0	0	6	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000033170	FUT8	protein_coding	chr14	66209314	66209319	66209313	66209320	+	3	0	AGO1-4,AGO2	1	0	1	0	0	1	1	6	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000054690	PLEKHH1	protein_coding	chr14	68054127	68054132	68054127	68054132	+	2	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000054690	PLEKHH1	protein_coding	chr14	68055774	68055779	68055774	68055779	+	5	0	AGO1-4,AGO2	1	0	0	0	0	0	0	4	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100647	SUSD6	protein_coding	chr14	70178962	70178968	70178962	70178968	+	2	0	AGO1-4	1	0	0	0	0	0	0	7	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100647	SUSD6	protein_coding	chr14	70179652	70179657	70179652	70179657	+	3	0	AGO1-4,AGO2	1	0	0	0	0	0	0	7	BT474,HCT116
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000100647	SUSD6	protein_coding	chr14	70180265	70180270	70180265	70180270	+	2	0	AGO2	1	0	0	0	0	0	0	7	HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000140044	JDP2	protein_coding	chr14	75936841	75936846	75936841	75936846	+	13	0	AGO1-4,AGO2	1	0	0	0	0	0	0	1	BT474,HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000119686	FLVCR2	protein_coding	chr14	76112890	76112896	76112890	76112896	+	2	0	AGO1-4	1	0	1	0	0	0	0	5	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000071246	VASH1	protein_coding	chr14	77246917	77246923	77246917	77246923	+	2	0	AGO1-4,AGO2	1	0	0	0	0	0	0	2	HUVEC,HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000071246	VASH1	protein_coding	chr14	77249027	77249032	77249027	77249032	+	2	0	AGO1-4	1	0	0	0	0	0	0	2	Liver
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000021645	NRXN3	protein_coding	chr14	80329193	80329198	80329193	80329198	+	1	0	AGO2	1	0	0	0	0	0	0	0	HeLa
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000042088	TDP1	protein_coding	chr14	90510963	90510968	90510963	90510968	+	1	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000198668	CALM1	protein_coding	chr14	90872883	90872888	90872883	90872888	+	7	0	AGO1-4	1	0	0	0	0	0	0	5	BT474
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000165934	CPSF2	protein_coding	chr14	92628366	92628372	92628366	92628372	+	8	0	AGO1-4,AGO2	1	0	1	0	0	0	1	5	HEK293,Jijoye
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000012963	UBR7	protein_coding	chr14	93694134	93694139	93694112	93694140	+	2	0	AGO1-4,AGO2	1	0	1	1	0	0	0	5	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000012963	UBR7	protein_coding	chr14	93694998	93695003	93694976	93695004	+	4	0	AGO1-4,AGO2	1	0	1	1	0	0	0	5	HeLa,MCF7
MIMAT0004605	hsa-miR-129-2-3p	ENSG00000012963	UBR7	protein_coding	chr14	93695262	93695268	93695241	93695269	+	2	0	AGO1-4,AGO2	1	0	1	1	0	1	1	5	HEK293,MCF7
