#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000139651	ZNF740	protein_coding	chr12	53582855	53582883	53582855	53582883	+	1	0	AGO2	0	0	0	1	0	0	0	4	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000135476	ESPL1	protein_coding	chr12	53668744	53668772	53668744	53668772	+	1	0	AGO1-4	0	0	0	1	0	0	0	9	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000135476	ESPL1	protein_coding	chr12	53680064	53680092	53680064	53680092	+	1	0	AGO1-4	0	0	0	1	0	0	0	9	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000123353	ORMDL2	protein_coding	chr12	56214727	56214733	56214727	56214733	+	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000123353	ORMDL2	protein_coding	chr12	56215068	56215073	56215068	56215073	+	2	0	AGO1,AGO2	0	0	1	0	0	0	0	3	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000111540	RAB5B	protein_coding	chr12	56386113	56386118	56386091	56386119	+	15	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	1	1	1	Flp-In-T-REx-293,Jijoye,LCL-BAC
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000170515	PA2G4	protein_coding	chr12	56506993	56507021	56506993	56507021	+	3	0	AGO1,AGO1-4	0	0	0	1	0	0	0	5	Flp-In-T-REx-293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000170515	PA2G4	protein_coding	chr12	56507591	56507619	56507591	56507619	+	2	0	AGO2	0	0	0	1	0	0	0	5	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000153179	RASSF3	protein_coding	chr12	65088766	65088771	65088766	65088771	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000153179	RASSF3	protein_coding	chr12	65090088	65090093	65090088	65090093	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000127314	RAP1B	protein_coding	chr12	69054286	69054292	69054265	69054293	+	6	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	1	1	7	HEK293,HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000166225	FRS2	protein_coding	chr12	69970840	69970846	69970819	69970847	+	11	0	AGO1-4,AGO2	0	0	1	1	0	0	1	3	BT474,LCL-BAC
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000166225	FRS2	protein_coding	chr12	69973245	69973251	69973224	69973252	+	2	0	AGO2	0	0	1	1	0	1	1	3	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000253719	ATXN7L3B	protein_coding	chr12	74932556	74932562	74932556	74932562	+	1	0	AGO1-4	0	0	0	0	0	0	1	1	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000186908	ZDHHC17	protein_coding	chr12	77244876	77244882	77244876	77244882	+	1	0	AGO1-4	0	0	0	0	0	1	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000067798	NAV3	protein_coding	chr12	78604751	78604756	78604729	78604757	+	1	0	AGO1-4	0	0	1	1	0	0	0	3	HS5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000028203	VEZT	protein_coding	chr12	95694654	95694660	95694633	95694661	+	7	0	AGO1-4,AGO2	0	0	1	1	0	0	1	6	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000075089	ACTR6	protein_coding	chr12	100606271	100606299	100606271	100606299	+	1	0	AGO2	0	0	0	1	0	0	0	2	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000170633	RNF34	protein_coding	chr12	121862000	121862005	121861978	121862006	+	14	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	1	1	5	HEK293,LCL35,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000139718	SETD1B	protein_coding	chr12	122268333	122268339	122268333	122268339	+	8	0	AGO1-4,AGO2	0	0	1	0	0	1	1	4	HEK293S,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000139718	SETD1B	protein_coding	chr12	122269057	122269062	122269057	122269062	+	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	HCT116,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000139718	SETD1B	protein_coding	chr12	122270040	122270046	122270040	122270046	+	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000110987	BCL7A	protein_coding	chr12	122497755	122497761	122497734	122497762	+	1	0	AGO1-4	0	0	1	1	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000110987	BCL7A	protein_coding	chr12	122499584	122499590	122499563	122499591	+	6	0	AGO1-4,AGO2	0	0	1	1	0	1	1	2	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000184992	BRI3BP	protein_coding	chr12	125510103	125510108	125510103	125510108	+	1	0	AGO2	0	0	1	0	0	0	0	6	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000184992	BRI3BP	protein_coding	chr12	125510833	125510838	125510833	125510838	+	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	6	EF3D-AGO2,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000184992	BRI3BP	protein_coding	chr12	125513465	125513470	125513465	125513470	+	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	6	BT474,Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000184992	BRI3BP	protein_coding	chr12	125514510	125514515	125514510	125514515	+	1	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000180776	ZDHHC20	protein_coding	chr13	21947405	21947411	21947405	21947411	-	6	0	AGO1-4,AGO2	0	0	1	0	0	0	1	7	LCL35,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000151835	SACS	protein_coding	chr13	23903121	23903127	23903120	23903148	-	12	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	1	1	3	HEK293,HS5,LCL35
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000120694	HSPH1	protein_coding	chr13	31711010	31711016	31711009	31711037	-	7	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	1	1	5	Flp-In-T-REx-293,HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000120694	HSPH1	protein_coding	chr13	31711132	31711137	31711131	31711159	-	5	0	AGO1-4,AGO2	0	0	1	1	0	0	0	5	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000102445	RUBCNL	protein_coding	chr13	46917333	46917338	46917332	46917360	-	4	0	AGO1-4,AGO2	0	0	1	1	0	0	0	5	Jijoye
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000102445	RUBCNL	protein_coding	chr13	46919643	46919649	46919642	46919670	-	1	0	AGO2	0	0	1	1	0	0	0	5	EWS
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000139684	ESD	protein_coding	chr13	47345435	47345441	47345435	47345441	-	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	3	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000118922	KLF12	protein_coding	chr13	74269560	74269566	74269560	74269566	-	2	0	AGO2	0	0	0	0	0	1	0	2	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000139496	NUP58	protein_coding	chr13	25907592	25907598	25907592	25907598	+	3	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000139496	NUP58	protein_coding	chr13	25908206	25908211	25908206	25908211	+	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000139496	NUP58	protein_coding	chr13	25909484	25909489	25909484	25909489	+	8	0	AGO1,AGO2	0	0	1	0	0	0	0	5	HEK293,LCL-BAC
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000172915	NBEA	protein_coding	chr13	36246388	36246394	36246388	36246394	+	2	0	AGO1-4,AGO2	0	0	0	0	0	1	1	1	BT474,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000102780	DGKH	protein_coding	chr13	42804466	42804472	42804466	42804472	+	1	0	AGO2	0	0	0	0	0	0	1	3	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000023516	AKAP11	protein_coding	chr13	42896397	42896403	42896397	42896403	+	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000139687	RB1	protein_coding	chr13	49055795	49055801	49055795	49055801	+	5	0	AGO1-4,AGO2	0	0	1	0	0	1	0	9	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000136122	BORA	protein_coding	chr13	73329492	73329498	73329471	73329499	+	15	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	1	9	HEK293,LCL35,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000125249	RAP2A	protein_coding	chr13	98117686	98117692	98117665	98117693	+	1	0	AGO2	0	0	1	1	0	0	1	6	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000165795	NDRG2	protein_coding	chr14	21485025	21485031	21485025	21485031	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	Liver
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000092148	HECTD1	protein_coding	chr14	31569901	31569907	31569900	31569928	-	8	0	AGO1-4,AGO2	0	0	1	1	0	1	1	0	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000129521	EGLN3	protein_coding	chr14	34394554	34394559	34394553	34394560	-	5	0	AGO1-4,AGO2	0	0	1	0	0	1	1	3	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000129521	EGLN3	protein_coding	chr14	34394612	34394617	34394612	34394617	-	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	3	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000129515	SNX6	protein_coding	chr14	35032297	35032302	35032296	35032324	-	1	0	AGO1-4	0	0	1	1	0	1	1	8	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000179454	KLHL28	protein_coding	chr14	45397646	45397652	45397646	45397652	-	6	0	AGO1-4,AGO2	0	0	0	0	0	1	0	3	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000179454	KLHL28	protein_coding	chr14	45397735	45397740	45397734	45397741	-	11	0	AGO1-4,AGO2	0	0	1	0	0	1	1	3	LCL-BACD3,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000197045	GMFB	protein_coding	chr14	54944127	54944133	54944127	54944133	-	2	0	AGO1-4,AGO2	0	0	1	0	0	1	1	1	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000182107	TMEM30B	protein_coding	chr14	61745681	61745687	61745681	61745687	-	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000182107	TMEM30B	protein_coding	chr14	61746404	61746409	61746404	61746409	-	4	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000140006	WDR89	protein_coding	chr14	64063908	64063914	64063907	64063935	-	1	0	AGO1-4	0	0	1	1	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000213463	SYNJ2BP	protein_coding	chr14	70838623	70838629	70838623	70838629	-	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000133961	NUMB	protein_coding	chr14	73741904	73741910	73741904	73741910	-	2	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000156030	ELMSAN1	protein_coding	chr14	74184878	74184883	74184877	74184905	-	5	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2	LCL35,Liver
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000156030	ELMSAN1	protein_coding	chr14	74185356	74185362	74185355	74185383	-	5	0	AGO1-4,AGO2	0	0	1	1	0	0	1	2	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000156030	ELMSAN1	protein_coding	chr14	74185548	74185554	74185547	74185575	-	1	0	AGO1-4	0	0	1	1	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000133935	ERG28	protein_coding	chr14	76117379	76117385	76117379	76117385	-	5	0	AGO1-4	0	0	1	0	0	0	1	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000133935	ERG28	protein_coding	chr14	76117476	76117481	76117475	76117482	-	8	1	AGO1-4	0	0	1	0	0	1	1	3	BT474
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000100580	TMED8	protein_coding	chr14	77801903	77801909	77801902	77801930	-	1	0	AGO2	0	0	1	1	0	0	0	1	EWS
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000100580	TMED8	protein_coding	chr14	77803599	77803605	77803598	77803626	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000100580	TMED8	protein_coding	chr14	77807083	77807088	77807082	77807110	-	2	0	AGO1-4	0	0	1	1	0	0	0	1	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000100580	TMED8	protein_coding	chr14	77807547	77807552	77807546	77807574	-	5	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1	BT474,Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000053254	FOXN3	protein_coding	chr14	89627104	89627109	89627104	89627109	-	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	BT474,HEK293S
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000011114	BTBD7	protein_coding	chr14	93707352	93707358	93707352	93707358	-	7	0	AGO1-4,AGO2	0	0	0	0	0	1	1	4	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000197119	SLC25A29	protein_coding	chr14	100757636	100757664	100757636	100757664	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000197119	SLC25A29	protein_coding	chr14	100757760	100757788	100757760	100757788	-	1	0	AGO1-4	0	0	0	1	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000197119	SLC25A29	protein_coding	chr14	100758801	100758829	100758801	100758829	-	1	0	AGO2	0	0	0	1	0	0	0	2	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000129473	BCL2L2	protein_coding	chr14	23778840	23778846	23778818	23778846	+	5	0	AGO1-4,AGO2	0	0	0	1	0	1	0	1	HEK293S,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000129473	BCL2L2	protein_coding	chr14	23779745	23779773	23779745	23779773	+	2	0	AGO2	0	0	0	1	0	0	0	1	HEK293S
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000129473	BCL2L2	protein_coding	chr14	23780354	23780360	23780333	23780361	+	4	0	AGO2	0	0	0	1	0	1	1	1	HEK293S
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000100836	PABPN1	protein_coding	chr14	23793685	23793713	23793685	23793713	+	1	0	AGO2	0	0	0	1	0	0	0	1	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000100836	PABPN1	protein_coding	chr14	23794837	23794865	23794837	23794865	+	12	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1	HEK293S,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000180998	GPR137C	protein_coding	chr14	53104033	53104039	53104012	53104040	+	1	0	AGO1-4	0	0	1	1	0	1	1	0	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000139946	PELI2	protein_coding	chr14	56766759	56766765	56766759	56766766	+	2	0	AGO2	0	0	1	0	0	1	1	2	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000033170	FUT8	protein_coding	chr14	66209210	66209215	66209210	66209215	+	3	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000033170	FUT8	protein_coding	chr14	66209314	66209319	66209313	66209320	+	3	0	AGO1-4,AGO2	0	0	1	0	0	1	1	4	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000119686	FLVCR2	protein_coding	chr14	76112890	76112896	76112890	76112896	+	2	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000165934	CPSF2	protein_coding	chr14	92628366	92628372	92628345	92628373	+	9	0	AGO1-4,AGO2	0	0	1	1	0	0	1	7	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000012963	UBR7	protein_coding	chr14	93694134	93694139	93694112	93694140	+	2	0	AGO1-4,AGO2	0	0	1	1	0	0	0	4	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000012963	UBR7	protein_coding	chr14	93694998	93695003	93694976	93695004	+	4	0	AGO1-4,AGO2	0	0	1	1	0	0	0	4	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000012963	UBR7	protein_coding	chr14	93695262	93695268	93695241	93695269	+	2	0	AGO1-4,AGO2	0	0	1	1	0	1	1	4	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000227051	C14orf132	protein_coding	chr14	96558958	96558964	96558958	96558964	+	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000168398	BDKRB2	protein_coding	chr14	96709903	96709931	96709903	96709931	+	1	0	AGO2	0	0	0	1	0	0	0	3	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000166912	MTMR10	protein_coding	chr15	31235230	31235236	31235230	31235236	-	1	0	AGO2	0	0	1	0	0	0	0	1	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000128908	INO80	protein_coding	chr15	41271982	41271988	41271982	41271988	-	1	0	AGO2	0	0	0	0	0	0	1	4	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000103932	RPAP1	protein_coding	chr15	41809831	41809859	41809831	41809859	-	6	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000166887	VPS39	protein_coding	chr15	42452595	42452601	42452594	42452622	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	LCL35,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000092439	TRPM7	protein_coding	chr15	50853622	50853628	50853621	50853649	-	2	0	AGO1-4	0	0	1	1	0	0	1	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000166450	PRTG	protein_coding	chr15	55909003	55909010	55909003	55909010	-	3	0	AGO1-4,AGO2	0	0	0	0	0	0	1	3	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000181827	RFX7	protein_coding	chr15	56384980	56384986	56384980	56384986	-	10	0	AGO1-4,AGO2	0	0	1	0	0	1	1	3	Jijoye,LCL35
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000137809	ITGA11	protein_coding	chr15	68594348	68594354	68594348	68594354	-	1	0	AGO1-4	0	0	1	0	0	0	1	7	marrow-stromal-cells
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000137809	ITGA11	protein_coding	chr15	68594835	68594841	68594835	68594841	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7	HeLa,marrow-stromal-cells
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000166173	LARP6	protein_coding	chr15	71124006	71124012	71124006	71124012	-	1	0	AGO2	0	0	1	0	0	0	0	3	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000156642	NPTN	protein_coding	chr15	73852802	73852808	73852801	73852829	-	23	1	AGO1,AGO1-4,AGO2	0	0	1	1	0	1	1	4	HEK293,HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000169375	SIN3A	protein_coding	chr15	75661721	75661727	75661721	75661727	-	5	0	AGO1-4,AGO2	0	0	0	0	0	0	1	6	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000103811	CTSH	protein_coding	chr15	79214190	79214196	79214190	79214196	-	2	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000103942	HOMER2	protein_coding	chr15	83518174	83518179	83518173	83518180	-	2	0	AGO1-4,AGO2	0	0	1	0	0	1	1	1	HEK293T,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000140521	POLG	protein_coding	chr15	89859884	89859890	89859884	89859890	-	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000157823	AP3S2	protein_coding	chr15	90378265	90378271	90378265	90378271	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	Huh7.5,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000250021	C15orf38-AP3S2	protein_coding	chr15	90378265	90378271	90378265	90378271	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	Huh7.5,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000157823	AP3S2	protein_coding	chr15	90378365	90378370	90378365	90378370	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	HS27a
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000250021	C15orf38-AP3S2	protein_coding	chr15	90378365	90378370	90378365	90378370	-	1	0	AGO1-4	0	0	1	0	0	0	0	5	HS27a
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000166068	SPRED1	protein_coding	chr15	38646790	38646796	38646790	38646797	+	3	0	AGO1,AGO2	0	0	0	0	0	1	1	7	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000169105	CHST14	protein_coding	chr15	40764723	40764728	40764701	40764729	+	2	0	AGO1-4	0	0	1	1	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000169105	CHST14	protein_coding	chr15	40765283	40765311	40765283	40765311	+	2	0	AGO2	0	0	0	1	0	0	0	4	hESCs
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000166133	RPUSD2	protein_coding	chr15	40866518	40866524	40866518	40866524	+	2	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000166734	CASC4	protein_coding	chr15	44707192	44707198	44707192	44707199	+	1	0	AGO1-4	0	0	1	0	0	0	1	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000137770	CTDSPL2	protein_coding	chr15	44818532	44818538	44818532	44818538	+	3	0	AGO1-4,AGO2	0	0	1	0	0	0	1	5	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000104131	EIF3J	protein_coding	chr15	44854459	44854464	44854437	44854465	+	2	0	AGO1-4	0	0	1	1	0	0	0	8	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000104131	EIF3J	protein_coding	chr15	44854855	44854861	44854834	44854862	+	2	0	AGO1-4,AGO2	0	0	1	1	0	1	1	8	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000138594	TMOD3	protein_coding	chr15	52201050	52201056	52201050	52201056	+	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	8	EWS,HS27a
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000138613	APH1B	protein_coding	chr15	63598466	63598472	63598445	63598473	+	1	0	AGO1-4	0	0	1	1	0	0	1	5	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000138613	APH1B	protein_coding	chr15	63599600	63599605	63599578	63599606	+	1	0	AGO1-4	0	0	1	1	0	0	0	5	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000180357	ZNF609	protein_coding	chr15	64792018	64792046	64792018	64792046	+	2	0	AGO2	0	0	0	1	0	0	0	2	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000180357	ZNF609	protein_coding	chr15	64974593	64974621	64974593	64974621	+	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000180357	ZNF609	protein_coding	chr15	64976919	64976925	64976897	64976925	+	2	0	AGO1-4	0	0	0	1	0	1	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000174442	ZWILCH	protein_coding	chr15	66840937	66840943	66840937	66840943	+	1	0	AGO2	0	0	1	0	0	0	0	6	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000166949	SMAD3	protein_coding	chr15	67484079	67484085	67484079	67484086	+	1	0	AGO1-4	0	0	0	0	0	1	1	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000086666	ZFAND6	protein_coding	chr15	80430219	80430224	80430197	80430225	+	4	0	AGO1-4,AGO2	0	0	1	1	0	0	0	4	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000086666	ZFAND6	protein_coding	chr15	80430252	80430257	80430230	80430258	+	6	0	AGO1-4,AGO2	0	0	1	1	0	0	0	4	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000140526	ABHD2	protein_coding	chr15	89739550	89739556	89739550	89739556	+	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000140526	ABHD2	protein_coding	chr15	89744786	89744792	89744786	89744792	+	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000140577	CRTC3	protein_coding	chr15	91187531	91187537	91187531	91187537	+	4	0	AGO1,AGO2	0	0	1	0	0	0	0	3	Flp-In-T-REx-293,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000140564	FURIN	protein_coding	chr15	91425545	91425551	91425545	91425551	+	3	0	AGO1-4,AGO2	0	0	0	0	0	1	1	2	HUVEC,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000068305	MEF2A	protein_coding	chr15	100253515	100253520	100253493	100253521	+	2	0	AGO1-4,AGO2	0	0	1	1	0	1	1	3	HS27a,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000183475	ASB7	protein_coding	chr15	101190561	101190566	101190561	101190566	+	1	0	AGO2	0	0	1	0	0	0	0	5	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000183475	ASB7	protein_coding	chr15	101190718	101190724	101190718	101190724	+	1	0	AGO2	0	0	1	0	0	0	0	5	HEK293
