miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum	
MIMAT0003311	hsa-miR-641	ENSG00000094916	CBX5	protein_coding	chr12	54625942	54625947	54625942	54625947	-	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000094916	CBX5	protein_coding	chr12	54626157	54626163	54626156	54626184	-	9	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	3	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000094916	CBX5	protein_coding	chr12	54628755	54628760	54628754	54628782	-	43	0	"AGO1,AGO1-4,AGO2,AGO3,AGO4"	0	0	1	1	0	0	0	3	"BT474,HEK293,LCL35"
MIMAT0003311	hsa-miR-641	ENSG00000094916	CBX5	protein_coding	chr12	54632017	54632022	54632016	54632044	-	3	1	AGO1-4	0	0	1	1	0	0	0	3	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000094916	CBX5	protein_coding	chr12	54632028	54632033	54632027	54632055	-	3	0	AGO1-4	0	0	1	1	0	0	0	3	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000094916	CBX5	protein_coding	chr12	54632220	54632225	54632219	54632247	-	1	0	AGO2	0	0	1	1	0	0	0	3	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000094916	CBX5	protein_coding	chr12	54632948	54632953	54632947	54632975	-	5	0	"AGO1,AGO1-4,AGO2"	0	0	1	1	0	0	0	3	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000094916	CBX5	protein_coding	chr12	54632957	54632962	54632956	54632984	-	4	0	"AGO1,AGO1-4,AGO2"	0	0	1	1	0	0	0	3	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000094916	CBX5	protein_coding	chr12	54634724	54634729	54634723	54634751	-	7	0	"AGO1,AGO1-4,AGO2"	0	0	1	1	0	0	0	3	"HEK293,LCL35,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000170473	PYM1	protein_coding	chr12	56295384	56295389	56295384	56295389	-	5	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	2	"DG75-BCBL-1,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000139645	ANKRD52	protein_coding	chr12	56632381	56632388	56632381	56632388	-	11	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	2	"HEK293,HS27a"
MIMAT0003311	hsa-miR-641	ENSG00000139645	ANKRD52	protein_coding	chr12	56634630	56634635	56634630	56634635	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	2	"HEK293S,HS27a"
MIMAT0003311	hsa-miR-641	ENSG00000139645	ANKRD52	protein_coding	chr12	56635232	56635238	56635232	56635238	-	16	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	2	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000135473	PAN2	protein_coding	chr12	56710824	56710829	56710824	56710829	-	4	1	"AGO1-4,AGO2"	1	0	0	0	0	0	0	0	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000076108	BAZ2A	protein_coding	chr12	56991242	56991247	56991242	56991247	-	10	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000076108	BAZ2A	protein_coding	chr12	56991708	56991713	56991708	56991713	-	11	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000076108	BAZ2A	protein_coding	chr12	56991854	56991859	56991854	56991859	-	6	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"DG75-BCBL-1,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000196531	NACA	protein_coding	chr12	57125396	57125403	57125396	57125403	-	3	0	AGO2	1	0	0	0	0	0	0	0	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000198056	PRIM1	protein_coding	chr12	57125396	57125403	57125396	57125403	-	3	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000166860	ZBTB39	protein_coding	chr12	57394693	57394698	57394693	57394698	-	6	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HEK293S,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000166881	NEMP1	protein_coding	chr12	57449489	57449495	57449488	57449516	-	2	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	1	"DG75-BCBL-1,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000166881	NEMP1	protein_coding	chr12	57450075	57450081	57450074	57450102	-	3	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	1	"HEK293S,HS5"
MIMAT0003311	hsa-miR-641	ENSG00000166881	NEMP1	protein_coding	chr12	57451591	57451597	57451590	57451618	-	2	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	1	"Huh7.5,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000166881	NEMP1	protein_coding	chr12	57453122	57453128	57453121	57453149	-	2	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	1	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000179912	R3HDM2	protein_coding	chr12	57647782	57647787	57647782	57647787	-	2	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000175215	CTDSP2	protein_coding	chr12	58214106	58214111	58214106	58214111	-	2	0	"AGO1,AGO1-4"	1	0	0	0	0	0	0	4	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000175215	CTDSP2	protein_coding	chr12	58215603	58215608	58215603	58215608	-	3	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000175215	CTDSP2	protein_coding	chr12	58216304	58216311	58216304	58216311	-	3	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000111110	PPM1H	protein_coding	chr12	63038289	63038296	63038289	63038296	-	4	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	4	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000111110	PPM1H	protein_coding	chr12	63038882	63038888	63038881	63038909	-	1	0	AGO1-4	1	0	0	1	0	0	0	4	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000111110	PPM1H	protein_coding	chr12	63039208	63039213	63039207	63039235	-	1	0	AGO1-4	1	0	0	1	0	0	0	4	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000111110	PPM1H	protein_coding	chr12	63040438	63040443	63040437	63040465	-	1	0	AGO2	1	0	0	1	0	0	0	4	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000135678	CPM	protein_coding	chr12	69248655	69248660	69248655	69248660	-	1	0	AGO2	1	0	0	0	0	0	0	5	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000166006	KCNC2	protein_coding	chr12	75434121	75434126	75434120	75434148	-	1	0	AGO2	1	0	1	1	0	0	0	1	motor-cortex
MIMAT0003311	hsa-miR-641	ENSG00000166006	KCNC2	protein_coding	chr12	75434545	75434550	75434544	75434572	-	1	0	AGO1-4	1	0	1	1	0	0	0	1	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000139289	PHLDA1	protein_coding	chr12	76422291	76422297	76422291	76422297	-	2	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000139289	PHLDA1	protein_coding	chr12	76422633	76422638	76422633	76422638	-	1	0	AGO1-4	1	0	0	0	0	0	0	5	HS27a
MIMAT0003311	hsa-miR-641	ENSG00000139289	PHLDA1	protein_coding	chr12	76423827	76423832	76423827	76423832	-	6	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	5	"HS5,hESCs"
MIMAT0003311	hsa-miR-641	ENSG00000187109	NAP1L1	protein_coding	chr12	76441350	76441356	76441349	76441377	-	2	0	AGO1-4	1	0	1	1	0	0	0	0	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000091039	OSBPL8	protein_coding	chr12	76746120	76746125	76746120	76746125	-	9	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000091039	OSBPL8	protein_coding	chr12	76748354	76748361	76748354	76748361	-	1	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000091039	OSBPL8	protein_coding	chr12	76748876	76748881	76748876	76748881	-	1	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000049130	KITLG	protein_coding	chr12	88889595	88889601	88889595	88889601	-	3	0	AGO2	1	0	0	0	0	0	0	3	HEK293
MIMAT0003311	hsa-miR-641	ENSG00000139318	DUSP6	protein_coding	chr12	89742644	89742649	89742644	89742649	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	5	"HS27a,Huh7.5"
MIMAT0003311	hsa-miR-641	ENSG00000139323	POC1B	protein_coding	chr12	89814462	89814469	89814461	89814483	-	1	0	AGO1-4	1	1	0	0	0	0	0	2	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000257594	GALNT4	protein_coding	chr12	89915855	89915860	89915855	89915860	-	5	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	5	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000259075	POC1B-GALNT4	protein_coding	chr12	89915855	89915860	89915855	89915860	-	5	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	4	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000070961	ATP2B1	protein_coding	chr12	89981864	89981869	89981863	89981891	-	4	0	AGO2	1	0	1	1	0	0	0	2	LCL-BACD3
MIMAT0003311	hsa-miR-641	ENSG00000070961	ATP2B1	protein_coding	chr12	89983111	89983116	89983110	89983138	-	3	0	AGO1-4	1	0	1	1	0	0	0	2	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000070961	ATP2B1	protein_coding	chr12	89983307	89983312	89983306	89983334	-	3	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	2	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000070961	ATP2B1	protein_coding	chr12	89983751	89983757	89983750	89983778	-	6	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	2	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000070961	ATP2B1	protein_coding	chr12	89984662	89984667	89984661	89984689	-	5	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	2	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000070961	ATP2B1	protein_coding	chr12	90010695	90010723	90010695	90010723	-	9	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	2	"MCF7,motor-cortex"
MIMAT0003311	hsa-miR-641	ENSG00000102189	EEA1	protein_coding	chr12	93166791	93166798	93166791	93166798	-	8	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	5	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000177889	UBE2N	protein_coding	chr12	93802826	93802831	93802825	93802853	-	3	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	0	0	0	1	"HEK293,MCF7,motor-cortex"
MIMAT0003311	hsa-miR-641	ENSG00000177889	UBE2N	protein_coding	chr12	93803652	93803658	93803651	93803679	-	8	2	"AGO1-4,AGO2"	1	0	1	1	0	0	0	1	"BT474,EWS"
MIMAT0003311	hsa-miR-641	ENSG00000180263	FGD6	protein_coding	chr12	95471984	95471989	95471983	95472011	-	1	0	AGO2	1	0	0	1	0	0	0	5	HEK293
MIMAT0003311	hsa-miR-641	ENSG00000180263	FGD6	protein_coding	chr12	95474823	95474829	95474822	95474850	-	4	0	AGO1-4	1	0	0	1	0	0	0	5	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000136014	USP44	protein_coding	chr12	95911676	95911682	95911675	95911703	-	3	0	"AGO2,AGO3"	1	0	1	1	0	0	0	1	HEK293
MIMAT0003311	hsa-miR-641	ENSG00000074527	NTN4	protein_coding	chr12	96051870	96051875	96051870	96051875	-	4	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	6	"HS5,HeLa"
MIMAT0003311	hsa-miR-641	ENSG00000111144	LTA4H	protein_coding	chr12	96394675	96394680	96394675	96394680	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"BCBL-1,DG75-BCBL-1"
MIMAT0003311	hsa-miR-641	ENSG00000059758	CDK17	protein_coding	chr12	96673045	96673052	96673044	96673072	-	6	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	0	0	0	2	"Flp-In-T-REx-293,HS5,HeLa"
MIMAT0003311	hsa-miR-641	ENSG00000185046	ANKS1B	protein_coding	chr12	99138165	99138170	99138165	99138170	-	1	0	AGO2	1	0	1	0	0	0	0	5	motor-cortex
MIMAT0003311	hsa-miR-641	ENSG00000120805	ARL1	protein_coding	chr12	101787109	101787116	101787109	101787116	-	8	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	5	"HEK293,Jijoye"
MIMAT0003311	hsa-miR-641	ENSG00000120805	ARL1	protein_coding	chr12	101788743	101788749	101788743	101788749	-	2	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000111670	GNPTAB	protein_coding	chr12	102139991	102139998	102139990	102140010	-	4	0	"AGO1-4,AGO2"	1	1	0	0	0	0	0	2	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000111670	GNPTAB	protein_coding	chr12	102140114	102140119	102140114	102140119	-	1	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000111670	GNPTAB	protein_coding	chr12	102140868	102140874	102140868	102140874	-	9	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	2	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000120837	NFYB	protein_coding	chr12	104512461	104512466	104512461	104512466	-	6	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	0	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000074590	NUAK1	protein_coding	chr12	106457386	106457391	106457385	106457413	-	3	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	5	"HS27a,HeLa"
MIMAT0003311	hsa-miR-641	ENSG00000074590	NUAK1	protein_coding	chr12	106457594	106457599	106457593	106457621	-	1	1	AGO1-4	1	0	0	1	0	0	0	5	marrow-stromal-cells
MIMAT0003311	hsa-miR-641	ENSG00000136026	CKAP4	protein_coding	chr12	106631811	106631816	106631810	106631838	-	13	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	5	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000136026	CKAP4	protein_coding	chr12	106632334	106632339	106632333	106632361	-	39	0	"AGO1,AGO1-4,AGO2,AGO3,AGO4"	1	0	0	1	0	0	0	5	"HEK293,HS5,hESCs"
MIMAT0003311	hsa-miR-641	ENSG00000136026	CKAP4	protein_coding	chr12	106632404	106632409	106632403	106632431	-	3	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	5	"HS5,HeLa"
MIMAT0003311	hsa-miR-641	ENSG00000110876	SELPLG	protein_coding	chr12	109016112	109016117	109016112	109016117	-	1	0	AGO1-4	1	0	0	0	0	0	0	6	BC-3
MIMAT0003311	hsa-miR-641	ENSG00000110876	SELPLG	protein_coding	chr12	109016418	109016423	109016418	109016423	-	2	0	AGO1-4	1	0	0	0	0	0	0	6	BCBL-1
MIMAT0003311	hsa-miR-641	ENSG00000110880	CORO1C	protein_coding	chr12	109039024	109039029	109039024	109039029	-	2	0	AGO1-4	1	0	0	0	0	0	0	3	HS27a
MIMAT0003311	hsa-miR-641	ENSG00000110906	KCTD10	protein_coding	chr12	109889227	109889232	109889227	109889232	-	1	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000111229	ARPC3	protein_coding	chr12	110872843	110872849	110872843	110872849	-	5	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000196850	PPTC7	protein_coding	chr12	110971169	110971197	110971169	110971197	-	18	0	"AGO1,AGO1-4,AGO2,AGO3"	0	0	0	1	0	0	0	2	"HEK293,LCL35,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000196850	PPTC7	protein_coding	chr12	110974338	110974345	110974337	110974365	-	1	1	AGO2	1	0	0	1	0	0	0	2	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000196850	PPTC7	protein_coding	chr12	110974709	110974714	110974708	110974736	-	4	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	2	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000186298	PPP1CC	protein_coding	chr12	111158384	111158389	111158384	111158389	-	10	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	2	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000198324	FAM109A	protein_coding	chr12	111798855	111798860	111798855	111798860	-	1	0	AGO1	1	0	0	0	0	0	0	5	Flp-In-T-REx-293
MIMAT0003311	hsa-miR-641	ENSG00000111300	NAA25	protein_coding	chr12	112464681	112464686	112464680	112464708	-	2	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	1	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000111300	NAA25	protein_coding	chr12	112465677	112465705	112465677	112465705	-	1	2	AGO2	0	0	0	1	0	0	0	1	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000111300	NAA25	protein_coding	chr12	112466560	112466565	112466559	112466587	-	1	1	AGO1-4	1	0	1	1	0	0	0	1	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000122965	RBM19	protein_coding	chr12	114260420	114260427	114260420	114260427	-	2	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000135111	TBX3	protein_coding	chr12	115109474	115109479	115109474	115109479	-	3	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0003311	hsa-miR-641	ENSG00000123066	MED13L	protein_coding	chr12	116397047	116397052	116397046	116397070	-	9	0	"AGO1-4,AGO2"	1	1	0	0	0	0	0	2	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000123066	MED13L	protein_coding	chr12	116397818	116397823	116397818	116397823	-	4	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000111412	C12orf49	protein_coding	chr12	117153830	117153835	117153830	117153835	-	2	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	2	"Huh7.5,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000135108	FBXO21	protein_coding	chr12	117581220	117581226	117581219	117581247	-	1	0	AGO1-4	0	0	1	1	0	0	0	3	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000135108	FBXO21	protein_coding	chr12	117581882	117581888	117581881	117581909	-	6	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	3	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000135108	FBXO21	protein_coding	chr12	117582771	117582777	117582770	117582798	-	2	0	AGO2	1	0	1	1	0	0	0	3	HEK293S
MIMAT0003311	hsa-miR-641	ENSG00000135108	FBXO21	protein_coding	chr12	117583427	117583432	117583426	117583454	-	3	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	3	"BCBL-1,HeLa"
MIMAT0003311	hsa-miR-641	ENSG00000135108	FBXO21	protein_coding	chr12	117583607	117583612	117583606	117583634	-	9	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	3	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000171435	KSR2	protein_coding	chr12	117891114	117891120	117891113	117891141	-	2	2	AGO2	1	0	0	1	0	0	0	3	HEK293S
MIMAT0003311	hsa-miR-641	ENSG00000176871	WSB2	protein_coding	chr12	118470764	118470770	118470763	118470791	-	16	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	2	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000176871	WSB2	protein_coding	chr12	118471130	118471136	118471129	118471157	-	4	0	AGO2	1	0	1	1	0	0	0	2	hESCs
MIMAT0003311	hsa-miR-641	ENSG00000135090	TAOK3	protein_coding	chr12	118588123	118588128	118588123	118588128	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000122966	CIT	protein_coding	chr12	120124311	120124316	120124311	120124316	-	4	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	0	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000089159	PXN	protein_coding	chr12	120649688	120649693	120649688	120649693	-	3	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000089159	PXN	protein_coding	chr12	120649947	120649952	120649947	120649952	-	3	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000111786	SRSF9	protein_coding	chr12	120899561	120899566	120899561	120899566	-	13	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HEK293,MDA-MB-231"
MIMAT0003311	hsa-miR-641	ENSG00000111786	SRSF9	protein_coding	chr12	120899730	120899735	120899730	120899735	-	5	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000157837	SPPL3	protein_coding	chr12	121201753	121201758	121201752	121201780	-	6	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	2	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000157837	SPPL3	protein_coding	chr12	121206759	121206787	121206759	121206787	-	1	0	AGO1-4	0	0	0	1	0	0	0	2	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000110931	CAMKK2	protein_coding	chr12	121675843	121675848	121675843	121675848	-	2	1	"AGO1,AGO1-4"	1	0	0	0	0	0	0	0	"Flp-In-T-REx-293,TrHBMEC"
MIMAT0003311	hsa-miR-641	ENSG00000139725	RHOF	protein_coding	chr12	122216822	122216827	122216822	122216827	-	2	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"LCL-BACD3,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000139725	RHOF	protein_coding	chr12	122216840	122216845	122216840	122216845	-	2	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"LCL-BACD3,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000130779	CLIP1	protein_coding	chr12	122756245	122756251	122756244	122756272	-	14	0	"AGO1,AGO1-4,AGO2"	1	0	1	1	0	0	0	4	"HEK293,HeLa,Jijoye"
MIMAT0003311	hsa-miR-641	ENSG00000130779	CLIP1	protein_coding	chr12	122756659	122756664	122756658	122756686	-	6	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	4	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000033030	ZCCHC8	protein_coding	chr12	122957740	122957745	122957739	122957767	-	1	0	AGO1-4	1	0	0	1	0	0	0	0	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000111011	RSRC2	protein_coding	chr12	122989757	122989762	122989757	122989762	-	3	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000139722	VPS37B	protein_coding	chr12	123350816	123350821	123350816	123350821	-	5	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000150967	ABCB9	protein_coding	chr12	123413640	123413645	123413640	123413645	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000090975	PITPNM2	protein_coding	chr12	123468831	123468836	123468831	123468836	-	2	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000139697	SBNO1	protein_coding	chr12	123775832	123775860	123775832	123775860	-	2	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	1	"DG75-BCBL-1,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000139697	SBNO1	protein_coding	chr12	123776110	123776116	123776109	123776137	-	7	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	1	"DG75-BCBL-1,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000139697	SBNO1	protein_coding	chr12	123776526	123776531	123776525	123776553	-	5	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	1	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000139697	SBNO1	protein_coding	chr12	123779886	123779892	123779885	123779913	-	2	0	AGO1-4	0	0	1	1	0	0	0	1	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000139697	SBNO1	protein_coding	chr12	123780256	123780262	123780255	123780283	-	16	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	1	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000139697	SBNO1	protein_coding	chr12	123800161	123800189	123800161	123800189	-	1	0	AGO1-4	0	0	0	1	0	0	0	1	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000111361	EIF2B1	protein_coding	chr12	124105990	124105995	124105990	124105995	-	1	1	AGO1-4	1	0	0	0	0	0	0	1	BT474
MIMAT0003311	hsa-miR-641	ENSG00000177084	POLE	protein_coding	chr12	133200443	133200448	133200443	133200448	-	2	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000176915	ANKLE2	protein_coding	chr12	133303375	133303380	133303375	133303380	-	2	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	0	"HS27a,HeLa"
MIMAT0003311	hsa-miR-641	ENSG00000072609	CHFR	protein_coding	chr12	133417031	133417036	133417031	133417036	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	0	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000196458	ZNF605	protein_coding	chr12	133498404	133498409	133498404	133498409	-	1	0	AGO1-4	1	0	1	0	0	0	0	3	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000196458	ZNF605	protein_coding	chr12	133499261	133499266	133499261	133499266	-	3	0	"AGO1-4,AGO2"	1	0	1	0	0	0	0	3	"HEK293,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000111186	WNT5B	protein_coding	chr12	1756205	1756210	1756205	1756210	+	3	0	AGO2	1	0	0	0	0	0	0	1	HEK293S
MIMAT0003311	hsa-miR-641	ENSG00000006831	ADIPOR2	protein_coding	chr12	1895884	1895889	1895884	1895889	+	14	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	0	"HeLa,Jijoye"
MIMAT0003311	hsa-miR-641	ENSG00000006831	ADIPOR2	protein_coding	chr12	1896481	1896486	1896481	1896486	+	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	0	"HeLa,MCF7"
MIMAT0003311	hsa-miR-641	ENSG00000004478	FKBP4	protein_coding	chr12	2912932	2912938	2912932	2912938	+	6	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0003311	hsa-miR-641	ENSG00000111203	ITFG2	protein_coding	chr12	2933773	2933778	2933773	2933778	+	1	0	AGO2	1	0	0	0	0	0	0	2	HEK293
MIMAT0003311	hsa-miR-641	ENSG00000078246	TULP3	protein_coding	chr12	3049266	3049271	3049266	3049271	+	2	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
